candidate,rotation,policy,event_recall,all_nonfault_fa_per_hour,wind_fa_per_hour,real_motor_recall,real_sensor_recall,real_macro_recall,real_normal_fa_per_hour,real_normal_alarm_flight_rate
R1,4,critical,0.7183131959251362,2.6609473263295653,37.64486479286,0.2244897959183673,0.3227848101265823,0.2736373030224748,6.474820143884893,0.09090909090909091
R1,4,advisory,0.775408670931059,4.536697080955324,40.28240309044892,0.2448979591836734,0.3670886075949367,0.3059932833893051,6.474820143884893,0.09090909090909091
