policy,recall_mean,recall_std,fa_mean,fa_std,wind_fa_mean
advisory,0.698365316275764,0.05845633724865062,3.643735218525479,1.3190872792271622,31.537380511764457
critical,0.6043117744610281,0.05541973416738301,1.2788107262209545,0.34695786882239615,28.461784635934823
