split,seed,score_source,channel,allocation,decision,budget,channel_budget_per_hour,flight_label,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_01,1,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,critical,0.33,altitude_anomaly,114,0,0.0,3,1.4421181852777778,2.0802733303180325,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,critical,0.33,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,critical,0.33,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,critical,0.33,mechanical_fault,43,0,0.0,1,1.299568493888889,0.7694861830695462,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,critical,0.33,normal,0,0,,4,6.5713748625,0.6087006271436854,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,critical,1.67,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,critical,1.67,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,critical,1.67,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,critical,1.67,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,critical,1.67,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,critical,0.33,altitude_anomaly,114,1,0.008771929824561403,29,1.4421181852777778,20.109308859740977,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,critical,0.33,external_position_anomaly,50,4,0.08,19,0.7340355269444444,25.88430573529722,12.754285249999995,27.02733099999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,critical,0.33,global_position_anomaly,51,3,0.058823529411764705,12,0.6878973927777778,17.44446210436001,15.689370333333335,29.95837999999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,critical,0.33,mechanical_fault,43,22,0.5116279069767442,29,1.299568493888889,22.31509930901684,4.280343954545452,37.030945
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,critical,0.33,normal,0,0,,49,6.5713748625,7.456582682510147,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,critical,1.67,altitude_anomaly,114,2,0.017543859649122806,4,1.4421181852777778,2.7736977737573763,11.583022999999997,22.05043599999999
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,critical,1.67,external_position_anomaly,50,20,0.4,26,0.7340355269444444,35.42062890093304,21.73075149999999,61.09803299999999
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,critical,1.67,global_position_anomaly,51,16,0.3137254901960784,41,0.6878973927777778,59.60191218989671,21.209167125000004,55.87771900000001
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,critical,1.67,mechanical_fault,43,0,0.0,5,1.299568493888889,3.847430915347731,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,critical,1.67,normal,0,0,,73,6.5713748625,11.10878644537226,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,critical,0.33,altitude_anomaly,114,2,0.017543859649122806,24,1.4421181852777778,16.64218664254426,1.4740244999999987,1.9321319999999957
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,critical,0.33,external_position_anomaly,50,2,0.04,5,0.7340355269444444,6.811659404025584,11.944525499999992,16.995401000000005
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,critical,0.33,global_position_anomaly,51,5,0.09803921568627451,17,0.6878973927777778,24.712987981176685,21.218307999999972,53.03603799999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,critical,0.33,mechanical_fault,43,15,0.3488372093023256,44,1.299568493888889,33.85739205506003,6.265447066666667,18.008713999999998
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,critical,0.33,normal,0,0,,46,6.5713748625,7.000057212152384,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,threshold,advisory,10.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,threshold,advisory,10.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,threshold,advisory,10.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,threshold,advisory,10.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,threshold,advisory,10.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,advisory,2.0,altitude_anomaly,114,0,0.0,7,1.4421181852777778,4.853971104075408,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,advisory,2.0,external_position_anomaly,50,0,0.0,3,0.7340355269444444,4.086995642415351,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,advisory,2.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,advisory,2.0,mechanical_fault,43,0,0.0,1,1.299568493888889,0.7694861830695462,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,threshold,advisory,2.0,normal,0,0,,17,6.5713748625,2.5869776653606635,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,advisory,10.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,advisory,10.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,advisory,10.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,advisory,10.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,k_of_n,advisory,10.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,altitude_anomaly,114,1,0.008771929824561403,40,1.4421181852777778,27.736977737573763,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,external_position_anomaly,50,5,0.1,22,0.7340355269444444,29.97130137771257,11.216144599999996,27.02733099999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,global_position_anomaly,51,5,0.09803921568627451,12,0.6878973927777778,17.44446210436001,16.0545974,29.95837999999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,mechanical_fault,43,22,0.5116279069767442,36,1.299568493888889,27.70150259050366,4.141876681818176,37.030945
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,normal,0,0,,86,6.5713748625,13.087063483589239,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,altitude_anomaly,114,3,0.02631578947368421,11,1.4421181852777778,7.627668877832785,16.366320999999985,41.07599499999998
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,external_position_anomaly,50,27,0.54,44,0.7340355269444444,59.94260275542514,14.229164814814814,50.99932000000001
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,global_position_anomaly,51,28,0.5490196078431373,45,0.6878973927777778,65.41673289135005,19.02176717857144,39.030283000000054
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,mechanical_fault,43,0,0.0,17,1.299568493888889,13.081265112182285,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,normal,0,0,,140,6.5713748625,21.30452195002899,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,altitude_anomaly,114,4,0.03508771929824561,33,1.4421181852777778,22.883006633498354,1.5003297500000041,2.9472000000000023
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,external_position_anomaly,50,2,0.04,8,0.7340355269444444,10.898655046440934,5.562092499999833,10.112165000000001
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,global_position_anomaly,51,11,0.21568627450980393,23,0.6878973927777778,33.43521903335669,22.094728363636367,61.937130000000025
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,mechanical_fault,43,14,0.32558139534883723,65,1.299568493888889,50.0166018995205,7.138976499999997,25.12028700000002
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,normal,0,0,,77,6.5713748625,11.717487072515945,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,altitude_anomaly,114,0,0.0,3,1.4421181852777778,2.0802733303180325,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,mechanical_fault,43,0,0.0,1,1.299568493888889,0.7694861830695462,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,normal,0,0,,4,6.5713748625,0.6087006271436854,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,altitude_anomaly,114,1,0.008771929824561403,29,1.4421181852777778,20.109308859740977,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,external_position_anomaly,50,4,0.08,19,0.7340355269444444,25.88430573529722,12.754285249999995,27.02733099999999
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,global_position_anomaly,51,3,0.058823529411764705,12,0.6878973927777778,17.44446210436001,15.689370333333335,29.95837999999999
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,mechanical_fault,43,22,0.5116279069767442,29,1.299568493888889,22.31509930901684,4.280343954545452,37.030945
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,normal,0,0,,49,6.5713748625,7.456582682510147,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,altitude_anomaly,114,2,0.017543859649122806,2,1.4421181852777778,1.3868488868786881,14.531008,23.978379000000018
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,external_position_anomaly,50,22,0.44,25,0.7340355269444444,34.058297020127924,21.957346045454543,67.10841199999999
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,global_position_anomaly,51,17,0.3333333333333333,38,0.6878973927777778,55.240796663806705,24.45752823529413,61.95455000000004
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,mechanical_fault,43,0,0.0,5,1.299568493888889,3.847430915347731,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,normal,0,0,,70,6.5713748625,10.652260975014496,,
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,altitude_anomaly,114,5,0.043859649122807015,27,1.4421181852777778,18.722459972862293,2.4180480000000046,8.036707000000007
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,external_position_anomaly,50,2,0.04,6,0.7340355269444444,8.173991284830702,8.601424999999962,13.149819000000004
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,global_position_anomaly,51,10,0.19607843137254902,19,0.6878973927777778,27.620398331903353,17.291660999999994,45.952394
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,mechanical_fault,43,15,0.3488372093023256,52,1.299568493888889,40.0132815196164,8.8696678,29.00002699999999
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,normal,0,0,,63,6.5713748625,9.587034877513046,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,altitude_anomaly,114,0,0.0,8,1.4421181852777778,5.5473955475147525,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,external_position_anomaly,50,0,0.0,5,0.7340355269444444,6.811659404025584,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,mechanical_fault,43,0,0.0,2,1.299568493888889,1.5389723661390924,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,normal,0,0,,20,6.5713748625,3.0435031357184275,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,altitude_anomaly,114,1,0.008771929824561403,42,1.4421181852777778,29.12382662445245,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,external_position_anomaly,50,5,0.1,23,0.7340355269444444,31.33363325851769,11.216144599999996,27.02733099999999
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,global_position_anomaly,51,5,0.09803921568627451,12,0.6878973927777778,17.44446210436001,15.871979799999995,29.95837999999999
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,mechanical_fault,43,21,0.4883720930232558,36,1.299568493888889,27.70150259050366,4.241962619047613,37.030945
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,normal,0,0,,93,6.5713748625,14.152289581090688,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,altitude_anomaly,114,2,0.017543859649122806,9,1.4421181852777778,6.240819990954097,3.5016794999999945,7.003358999999989
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,external_position_anomaly,50,27,0.54,41,0.7340355269444444,55.85560711300979,13.082075074074066,50.957589
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,global_position_anomaly,51,24,0.47058823529411764,48,0.6878973927777778,69.77784841744004,22.737321875000006,44.07526700000005
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,mechanical_fault,43,0,0.0,15,1.299568493888889,11.542292746043193,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,normal,0,0,,131,6.5713748625,19.9349455389557,,
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,altitude_anomaly,114,5,0.043859649122807015,39,1.4421181852777778,27.04355329413442,2.5787424000000074,3.956776000000005
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,external_position_anomaly,50,2,0.04,13,0.7340355269444444,17.71031445046652,21.562776999999954,36.050424999999905
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,global_position_anomaly,51,10,0.19607843137254902,27,0.6878973927777778,39.250039734810024,23.900417599999987,44.960684999999984
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,mechanical_fault,43,14,0.32558139534883723,77,1.299568493888889,59.25043609635505,8.574572071428577,24.001688
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,normal,0,0,,96,6.5713748625,14.608815051448452,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,altitude_anomaly,114,0,0.0,3,1.4421181852777778,2.0802733303180325,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,mechanical_fault,43,0,0.0,1,1.299568493888889,0.7694861830695462,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,normal,0,0,,4,6.5713748625,0.6087006271436854,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,altitude_anomaly,114,1,0.008771929824561403,29,1.4421181852777778,20.109308859740977,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,external_position_anomaly,50,4,0.08,19,0.7340355269444444,25.88430573529722,12.754285249999995,27.02733099999999
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,global_position_anomaly,51,3,0.058823529411764705,12,0.6878973927777778,17.44446210436001,15.689370333333335,29.95837999999999
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,mechanical_fault,43,22,0.5116279069767442,29,1.299568493888889,22.31509930901684,4.280343954545452,37.030945
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,normal,0,0,,49,6.5713748625,7.456582682510147,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,altitude_anomaly,114,0,0.0,4,1.4421181852777778,2.7736977737573763,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,external_position_anomaly,50,25,0.5,19,0.7340355269444444,25.88430573529722,18.769534359999994,35.979960000000005
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,global_position_anomaly,51,14,0.27450980392156865,40,0.6878973927777778,58.14820701453337,27.720520428571433,70.9903250000001
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,mechanical_fault,43,0,0.0,4,1.299568493888889,3.0779447322781848,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,normal,0,0,,70,6.5713748625,10.652260975014496,,
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,altitude_anomaly,114,2,0.017543859649122806,31,1.4421181852777778,21.496157746619666,4.52453899999999,4.980758999999978
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,external_position_anomaly,50,2,0.04,7,0.7340355269444444,9.536323165635817,7.587240499999835,12.137561999999999
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,global_position_anomaly,51,11,0.21568627450980393,20,0.6878973927777778,29.074103507266685,23.28425890909092,74.89029800000003
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,mechanical_fault,43,14,0.32558139534883723,58,1.299568493888889,44.63019861803368,7.982701357142859,23.90330700000004
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,normal,0,0,,69,6.5713748625,10.500085818228575,,
split_01,1,existing_fusion,sistem,esit,threshold,advisory,6.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,advisory,6.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,advisory,6.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,advisory,6.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,advisory,6.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,advisory,6.0,altitude_anomaly,114,0,0.0,20,1.4421181852777778,13.868488868786882,,
split_01,1,itki_komutu,mekanik,esit,threshold,advisory,6.0,external_position_anomaly,50,8,0.16,31,0.7340355269444444,42.23228830495862,25.701097749999995,92.99668399999996
split_01,1,itki_komutu,mekanik,esit,threshold,advisory,6.0,global_position_anomaly,51,1,0.0196078431372549,7,0.6878973927777778,10.17593622754334,5.086523999999997,5.086523999999997
split_01,1,itki_komutu,mekanik,esit,threshold,advisory,6.0,mechanical_fault,43,38,0.8837209302325582,12,1.299568493888889,9.233834196834554,3.078367526315791,16.997465999999974
split_01,1,itki_komutu,mekanik,esit,threshold,advisory,6.0,normal,0,0,,92,6.5713748625,14.000114424304767,,
split_01,1,existing_fusion,sistem,esit,k_of_n,advisory,6.0,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,advisory,6.0,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,advisory,6.0,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,advisory,6.0,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,advisory,6.0,normal,0,0,,0,6.5713748625,0.0,,
split_01,1,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,altitude_anomaly,114,1,0.008771929824561403,43,1.4421181852777778,29.817251067891796,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,external_position_anomaly,50,5,0.1,23,0.7340355269444444,31.33363325851769,11.216144599999996,27.02733099999999
split_01,1,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,global_position_anomaly,51,5,0.09803921568627451,12,0.6878973927777778,17.44446210436001,15.871979799999995,29.95837999999999
split_01,1,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,mechanical_fault,43,21,0.4883720930232558,37,1.299568493888889,28.470988773573207,4.241962619047613,37.030945
split_01,1,itki_komutu,mekanik,esit,k_of_n,advisory,6.0,normal,0,0,,96,6.5713748625,14.608815051448452,,
split_01,1,existing_fusion,sistem,esit,cusum,advisory,6.0,altitude_anomaly,114,1,0.008771929824561403,8,1.4421181852777778,5.5473955475147525,9.955193000000008,9.955193000000008
split_01,1,existing_fusion,sistem,esit,cusum,advisory,6.0,external_position_anomaly,50,23,0.46,42,0.7340355269444444,57.21793899381491,13.22450934782609,25.091833000000005
split_01,1,existing_fusion,sistem,esit,cusum,advisory,6.0,global_position_anomaly,51,21,0.4117647058823529,47,0.6878973927777778,68.32414324207672,25.99163709523811,49.952061000000015
split_01,1,existing_fusion,sistem,esit,cusum,advisory,6.0,mechanical_fault,43,2,0.046511627906976744,8,1.299568493888889,6.1558894645563695,2.5416025000000104,5.083205000000021
split_01,1,existing_fusion,sistem,esit,cusum,advisory,6.0,normal,0,0,,108,6.5713748625,16.43491693287951,,
split_01,1,itki_komutu,mekanik,esit,cusum,advisory,6.0,altitude_anomaly,114,4,0.03508771929824561,63,1.4421181852777778,43.68573993667868,7.242887500000007,22.966576000000032
split_01,1,itki_komutu,mekanik,esit,cusum,advisory,6.0,external_position_anomaly,50,4,0.08,24,0.7340355269444444,32.69596513932281,13.020784249999899,29.964906999999585
split_01,1,itki_komutu,mekanik,esit,cusum,advisory,6.0,global_position_anomaly,51,10,0.19607843137254902,41,0.6878973927777778,59.60191218989671,13.706985099999994,32.996072
split_01,1,itki_komutu,mekanik,esit,cusum,advisory,6.0,mechanical_fault,43,20,0.46511627906976744,92,1.299568493888889,70.79272884239825,5.452865600000001,28.991223000000048
split_01,1,itki_komutu,mekanik,esit,cusum,advisory,6.0,normal,0,0,,164,6.5713748625,24.956725712891107,,
split_02,2,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,altitude_anomaly,114,0,0.0,0,1.4421181852777778,0.0,,
split_02,2,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,external_position_anomaly,50,0,0.0,0,0.7340355269444444,0.0,,
split_02,2,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,global_position_anomaly,51,0,0.0,0,0.6878973927777778,0.0,,
split_02,2,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,mechanical_fault,43,0,0.0,0,1.299568493888889,0.0,,
split_02,2,existing_fusion,sistem,agirlikli_sistem,threshold,critical,1.67,normal,0,0,,0,6.589249281944444,0.0,,
