split,seed,score_source,channel,allocation,decision,budget,channel_budget_per_hour,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,Actuator Outputs+Controls,41,21,0.5121951219512195,34,1.206307534722222,28.185184143634835,4.247253666666663,37.030945
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,Position.X,54,6,0.1111111111111111,20,0.9378571405555555,21.325209496355345,15.022913833333332,29.95837999999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,Position.Y,55,4,0.07272727272727272,23,1.0971975144444444,20.962497360054478,11.554056749999994,28.12325899999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,Position.Z,113,1,0.008849557522123894,40,1.4244670750000001,28.08067711919561,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,agirlikli_sistem,k_of_n,advisory,2.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Actuator Controls,16,0,0.0,7,0.5049052622222222,13.863987016477388,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Actuator Outputs,25,0,0.0,9,0.7446180683333333,12.086733296902874,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Actuator Outputs+Controls,41,0,0.0,16,1.206307534722222,13.263616067592864,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Position.X,54,27,0.5,59,0.9378571405555555,62.909368014248265,11.789062259259257,48.939858
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Position.Y,55,27,0.4909090909090909,75,1.0971975144444444,68.35596965235156,20.019528148148154,50.99932000000001
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Position.Z,113,3,0.02654867256637168,11,1.4244670750000001,7.722186207778792,16.366320999999985,41.07599499999998
split_01,1,existing_fusion,sistem,agirlikli_sistem,cusum,advisory,10.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,15.54867999999999,21.04154600000004
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Actuator Controls,16,3,0.1875,28,0.5049052622222222,55.45594806590955,3.9959406666666646,6.000388999999984
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Actuator Outputs,25,10,0.4,41,0.7446180683333333,55.06178501922421,8.7044517,25.12028700000002
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Actuator Outputs+Controls,41,13,0.3170731707317073,65,1.206307534722222,53.883440274596005,7.617872230769231,25.12028700000002
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Actuator Thrust,2,1,0.5,2,0.06510427361111108,30.719949537362908,0.9133319999999685,0.9133319999999685
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Position.X,54,4,0.07407407407407407,21,0.9378571405555555,22.391469971173112,13.536706249999916,42.10544899999999
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Position.Y,55,9,0.16363636363636364,28,1.0971975144444444,25.519562003544582,21.670770111111114,61.937130000000025
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Position.Z,113,4,0.035398230088495575,32,1.4244670750000001,22.464541695356488,1.5003297500000041,2.9472000000000023
split_01,1,itki_komutu,mekanik,agirlikli_sistem,cusum,advisory,2.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,critical,1.33,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Actuator Outputs+Controls,41,0,0.0,1,1.206307534722222,0.828976004224554,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Position.Z,113,0,0.0,3,1.4244670750000001,2.1060507839396707,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,critical,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,critical,1.33,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Actuator Controls,16,8,0.5,10,0.5049052622222222,19.80569573782484,1.5099381250000015,3.042353999999989
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Actuator Outputs,25,13,0.52,18,0.7446180683333333,24.17346659380575,6.166084769230766,37.030945
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Actuator Outputs+Controls,41,21,0.5121951219512195,27,1.206307534722222,22.382352114062957,4.392314619047617,37.030945
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Position.X,54,6,0.1111111111111111,17,0.9378571405555555,18.126428071902044,15.022913833333332,29.95837999999999
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Position.Y,55,1,0.01818181818181818,22,1.0971975144444444,20.051084431356458,7.947768999999994,7.947768999999994
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Position.Z,113,1,0.008849557522123894,29,1.4244670750000001,20.358490911416816,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,critical,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Actuator Controls,16,0,0.0,3,0.5049052622222222,5.941708721347452,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Actuator Outputs+Controls,41,0,0.0,5,1.206307534722222,4.14488002112277,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Position.X,54,18,0.3333333333333333,41,0.9378571405555555,43.71667946752846,24.834658666666662,67.10841199999999
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Position.Y,55,20,0.36363636363636365,52,1.0971975144444444,47.39347229229708,20.34295305000001,61.95455000000004
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Position.Z,113,2,0.017699115044247787,2,1.4244670750000001,1.4040338559597805,14.531008,23.978379000000018
split_01,1,existing_fusion,sistem,dengeli,cusum,critical,1.33,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,28.041029999999978,28.041029999999978
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Controls,16,4,0.25,21,0.5049052622222222,41.591961049432165,3.736247750000004,8.850108999999975
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Outputs,25,11,0.44,33,0.7446180683333333,44.31802208864387,10.736365999999999,29.00002699999999
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Outputs+Controls,41,15,0.36585365853658536,51,1.206307534722222,42.27777621545225,8.8696678,29.00002699999999
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Actuator Thrust,2,0,0.0,3,0.06510427361111108,46.07992430604436,,
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Position.X,54,4,0.07407407407407407,17,0.9378571405555555,18.126428071902044,15.788810999999981,45.952394
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Position.Y,55,8,0.14545454545454545,24,1.0971975144444444,21.873910288752498,15.870526999999992,34.931318000000005
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Position.Z,113,5,0.04424778761061947,26,1.4244670750000001,18.252440127477147,2.4180480000000046,8.036707000000007
split_01,1,itki_komutu,mekanik,dengeli,cusum,critical,0.67,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_01,1,existing_fusion,sistem,dengeli,threshold,advisory,8.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Outputs+Controls,41,0,0.0,2,1.206307534722222,1.657952008449108,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Position.X,54,0,0.0,2,0.9378571405555555,2.132520949635534,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Position.Y,55,0,0.0,4,1.0971975144444444,3.6456517147920833,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Position.Z,113,0,0.0,8,1.4244670750000001,5.616135423839122,,
split_01,1,itki_komutu,mekanik,dengeli,threshold,advisory,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_01,1,existing_fusion,sistem,dengeli,k_of_n,advisory,8.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Controls,16,7,0.4375,11,0.5049052622222222,21.786265311607323,1.435655285714282,3.042353999999989
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Outputs,25,13,0.52,25,0.7446180683333333,33.57425915806354,5.930974461538456,37.030945
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Outputs+Controls,41,20,0.4878048780487805,34,1.206307534722222,28.185184143634835,4.357612749999996,37.030945
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Position.X,54,6,0.1111111111111111,20,0.9378571405555555,21.325209496355345,14.870732499999995,29.95837999999999
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Position.Y,55,4,0.07272727272727272,24,1.0971975144444444,21.873910288752498,11.554056749999994,28.12325899999999
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Position.Z,113,1,0.008849557522123894,42,1.4244670750000001,29.48471097515539,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,dengeli,k_of_n,advisory,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Controls,16,0,0.0,7,0.5049052622222222,13.863987016477388,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Outputs,25,0,0.0,7,0.7446180683333333,9.400792564257792,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Outputs+Controls,41,0,0.0,14,1.206307534722222,11.605664059143756,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Position.X,54,26,0.48148148148148145,58,0.9378571405555555,61.8431075394305,13.577426923076915,50.957589
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Position.Y,55,24,0.43636363636363634,75,1.0971975144444444,68.35596965235156,20.29170541666667,41.083173
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Position.Z,113,2,0.017699115044247787,9,1.4244670750000001,6.318152351819012,3.5016794999999945,7.003358999999989
split_01,1,existing_fusion,sistem,dengeli,cusum,advisory,8.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,16.515683000000024,22.059698000000026
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Controls,16,3,0.1875,32,0.5049052622222222,63.37822636103949,2.3054243333333395,2.9506959999999935
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Outputs,25,11,0.44,48,0.7446180683333333,64.462577583482,10.284339636363642,24.001688
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Outputs+Controls,41,14,0.34146341463414637,76,1.206307534722222,63.002176321066095,8.574572071428577,24.001688
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Actuator Thrust,2,0,0.0,4,0.06510427361111108,61.439899074725815,,
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Position.X,54,5,0.09259259259259259,25,0.9378571405555555,26.65651187044418,18.84166339999998,38.06317999999999
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Position.Y,55,8,0.14545454545454545,35,1.0971975144444444,31.899452504430727,23.744867874999983,44.960684999999984
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Position.Z,113,5,0.04424778761061947,37,1.4244670750000001,25.974626335255937,2.5787424000000074,3.956776000000005
split_01,1,itki_komutu,mekanik,dengeli,cusum,advisory,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_01,1,existing_fusion,sistem,esit,threshold,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Outputs+Controls,41,0,0.0,1,1.206307534722222,0.828976004224554,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Position.Z,113,0,0.0,3,1.4244670750000001,2.1060507839396707,,
split_01,1,itki_komutu,mekanik,esit,threshold,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_01,1,existing_fusion,sistem,esit,k_of_n,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Controls,16,8,0.5,10,0.5049052622222222,19.80569573782484,1.5099381250000015,3.042353999999989
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Outputs,25,13,0.52,18,0.7446180683333333,24.17346659380575,6.166084769230766,37.030945
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Outputs+Controls,41,21,0.5121951219512195,27,1.206307534722222,22.382352114062957,4.392314619047617,37.030945
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Position.X,54,6,0.1111111111111111,17,0.9378571405555555,18.126428071902044,15.022913833333332,29.95837999999999
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Position.Y,55,1,0.01818181818181818,22,1.0971975144444444,20.051084431356458,7.947768999999994,7.947768999999994
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Position.Z,113,1,0.008849557522123894,29,1.4244670750000001,20.358490911416816,3.9614910000000094,3.9614910000000094
split_01,1,itki_komutu,mekanik,esit,k_of_n,critical,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Controls,16,0,0.0,2,0.5049052622222222,3.961139147564968,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Outputs+Controls,41,0,0.0,4,1.206307534722222,3.315904016898216,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Position.X,54,19,0.35185185185185186,37,0.9378571405555555,39.45163756825739,22.220206947368418,60.070460000000026
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Position.Y,55,19,0.34545454545454546,51,1.0971975144444444,46.48205936359906,20.380957157894734,47.974834000000044
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Position.Z,113,0,0.0,4,1.4244670750000001,2.808067711919561,,
split_01,1,existing_fusion,sistem,esit,cusum,critical,1.0,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,30.987881000000016,30.987881000000016
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Controls,16,3,0.1875,25,0.5049052622222222,49.5142393445621,3.6585039999999935,4.9832309999999325
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Outputs,25,10,0.4,37,0.7446180683333333,49.68990355393404,9.682057900000006,23.90330700000004
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Outputs+Controls,41,13,0.3170731707317073,58,1.206307534722222,48.08060824502413,8.292007000000002,23.90330700000004
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,Actuator Thrust,2,1,0.5,2,0.06510427361111108,30.719949537362908,3.9617279999999937,3.9617279999999937
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,Position.X,54,5,0.09259259259259259,17,0.9378571405555555,18.126428071902044,13.083580199999938,44.13181900000001
split_01,1,itki_komutu,mekanik,esit,cusum,critical,1.0,Position.Y,55,8,0.14545454545454545,26,1.0971975144444444,23.69673614614854,25.735428500000015,74.89029800000003
