candidate,rotation,policy,event_recall,all_nonfault_fa_per_hour,wind_fa_per_hour,real_motor_recall,real_sensor_recall,real_macro_recall,real_normal_fa_per_hour,real_normal_alarm_flight_rate
R4,1,critical,0.3404406538734897,3.62199065756378,3.203702055708819,0.3265306122448979,0.360759493670886,0.343645052957892,6.474820143884893,0.09090909090909091
R4,1,advisory,0.5148069177919924,4.764642472152353,5.446293494704992,0.3775510204081632,0.4493670886075949,0.4134590545078791,12.949640287769784,0.18181818181818182
