epoch,train_loss,val_loss
1,51602.01557261503,961.1729736328125
2,25161.87787718494,952.3712158203125
3,15532.807235665283,945.86328125
4,10933.53917576037,957.4074096679688
5,8420.954307033137,1003.1510009765625
6,6830.854157768928,1011.9135131835938
7,6861.570718491934,1177.200439453125
8,4630.095956366342,1403.149169921875
