split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_03,3,usad_score,k_of_n,advisory,393,76,0.19338422391857507,336,34.67820707944444,9.689082230527555,6.830930644736845,63.05880100000002
split_03,3,usad_score,cusum,advisory,393,65,0.16539440203562342,168,34.67820707944444,4.844541115263778,19.978794784615385,62.93825100000002
split_03,3,usad_ml14_fusion,threshold,critical,393,0,0.0,0,34.67820707944444,0.0,,
split_03,3,usad_ml14_fusion,k_of_n,critical,393,0,0.0,0,34.67820707944444,0.0,,
split_03,3,usad_ml14_fusion,cusum,critical,393,32,0.08142493638676845,65,34.67820707944444,1.8743760267389615,30.044622906249998,66.98476200000003
split_03,3,usad_ml14_fusion,threshold,advisory,393,0,0.0,0,34.67820707944444,0.0,,
split_03,3,usad_ml14_fusion,k_of_n,advisory,393,112,0.28498727735368956,400,34.67820707944444,11.534621703008995,8.083337169642858,56.88243499999999
split_03,3,usad_ml14_fusion,cusum,advisory,393,112,0.28498727735368956,293,34.67820707944444,8.449110397454088,10.228678812499997,64.89581400000009
split_03,3,usad_itki_fusion,threshold,critical,393,75,0.19083969465648856,272,34.67820707944444,7.843542758046116,9.543574866666669,72.03985499999999
split_03,3,usad_itki_fusion,k_of_n,critical,393,65,0.16539440203562342,117,34.67820707944444,3.3738768481301307,11.080420461538468,73.052086
split_03,3,usad_itki_fusion,cusum,critical,393,13,0.03307888040712468,80,34.67820707944444,2.3069243406017987,32.79799299999999,115.124843
split_03,3,usad_itki_fusion,threshold,advisory,393,110,0.27989821882951654,726,34.67820707944444,20.935338390961324,8.287551018181817,72.03985499999999
split_03,3,usad_itki_fusion,k_of_n,advisory,393,85,0.21628498727735368,437,34.67820707944444,12.601574210537326,9.82526511764706,74.06482
split_03,3,usad_itki_fusion,cusum,advisory,393,83,0.21119592875318066,465,34.67820707944444,13.408997729747956,15.959381626506023,76.137128
split_04,4,usad_score,threshold,critical,393,91,0.23155216284987276,121,33.43955370305555,3.618469345448937,4.134296076923076,30.054137999999995
split_04,4,usad_score,k_of_n,critical,393,86,0.21882951653944022,315,33.43955370305555,9.419982180300952,5.214588918604649,32.979411
split_04,4,usad_score,cusum,critical,393,60,0.15267175572519084,300,33.43955370305555,8.97141160028662,23.36341414999999,63.10869100000001
split_04,4,usad_score,threshold,advisory,393,64,0.1628498727735369,508,33.43955370305555,15.191590309818677,4.145366953124999,33.531859999999995
split_04,4,usad_score,k_of_n,advisory,393,63,0.16030534351145037,453,33.43955370305555,13.546831516432798,5.595322714285708,35.95821599999999
split_04,4,usad_score,cusum,advisory,393,124,0.3155216284987277,774,33.43955370305555,23.14624192873948,12.766349072580644,48.00196300000002
split_04,4,usad_ml14_fusion,threshold,critical,393,0,0.0,0,33.43955370305555,0.0,,
split_04,4,usad_ml14_fusion,k_of_n,critical,393,0,0.0,0,33.43955370305555,0.0,,
split_04,4,usad_ml14_fusion,cusum,critical,393,17,0.043256997455470736,153,33.43955370305555,4.575419916146177,30.896430705882352,70.11310600000002
split_04,4,usad_ml14_fusion,threshold,advisory,393,0,0.0,0,33.43955370305555,0.0,,
split_04,4,usad_ml14_fusion,k_of_n,advisory,393,0,0.0,0,33.43955370305555,0.0,,
split_04,4,usad_ml14_fusion,cusum,advisory,393,42,0.10687022900763359,512,33.43955370305555,15.311209131155833,15.778280261904765,61.07983399999999
split_04,4,usad_itki_fusion,threshold,critical,393,56,0.14249363867684478,147,33.43955370305555,4.395991684140444,10.775441571428575,75.12471600000003
split_04,4,usad_itki_fusion,k_of_n,critical,393,46,0.11704834605597965,103,33.43955370305555,3.08018464943174,15.480390347826091,115.124843
split_04,4,usad_itki_fusion,cusum,critical,393,91,0.23155216284987276,427,33.43955370305555,12.76930917774129,18.606008131868133,64.05411700000002
split_04,4,usad_itki_fusion,threshold,advisory,393,75,0.19083969465648856,804,33.43955370305555,24.043383088768145,15.260677493333333,113.10386399999999
split_04,4,usad_itki_fusion,k_of_n,advisory,393,54,0.13740458015267176,275,33.43955370305555,8.223793966929403,15.646217888888888,114.11264999999997
split_04,4,usad_itki_fusion,cusum,advisory,393,112,0.28498727735368956,1219,33.43955370305555,36.45383580249797,10.523616267857145,37.01318500000002
