split,seed,score_source,decision,budget,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_00,0,usad_score,threshold,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_00,0,usad_score,threshold,critical,Actuator Outputs,25,1,0.04,5,0.7446180683333333,6.714851831612708,3.9689970000000017,3.9689970000000017
split_00,0,usad_score,threshold,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,7,1.2128293091666666,5.77162832980157,3.9689970000000017,3.9689970000000017
split_00,0,usad_score,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_00,0,usad_score,threshold,critical,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_00,0,usad_score,threshold,critical,Position.X,145,57,0.3931034482758621,25,2.3575775725,10.604104947219081,6.603084280701756,61.07983399999999
split_00,0,usad_score,threshold,critical,Position.Y,96,28,0.2916666666666667,19,1.713746643611111,11.086819671292988,6.466394821428574,19.001848999999993
split_00,0,usad_score,threshold,critical,Position.Z,121,1,0.008264462809917356,1,1.5845958772222224,0.6310757300170363,24.99839300000002,24.99839300000002
split_00,0,usad_score,threshold,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,4.523490999999979,4.980281999999988
split_00,0,usad_score,k_of_n,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_00,0,usad_score,k_of_n,critical,Actuator Outputs,25,0,0.0,5,0.7446180683333333,6.714851831612708,,
split_00,0,usad_score,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,7,1.2128293091666666,5.77162832980157,,
split_00,0,usad_score,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_00,0,usad_score,k_of_n,critical,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_00,0,usad_score,k_of_n,critical,Position.X,145,37,0.25517241379310346,42,2.3575775725,17.814896311328056,8.40133248648649,63.105069
split_00,0,usad_score,k_of_n,critical,Position.Y,96,14,0.14583333333333334,29,1.713746643611111,16.92198791934193,8.13036164285715,18.991491000000003
split_00,0,usad_score,k_of_n,critical,Position.Z,121,0,0.0,2,1.5845958772222224,1.2621514600340726,,
split_00,0,usad_score,k_of_n,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,6.505766499999993,7.008757999999943
split_00,0,usad_score,cusum,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_00,0,usad_score,cusum,critical,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_00,0,usad_score,cusum,critical,Actuator Outputs+Controls,42,0,0.0,4,1.2128293091666666,3.298073331315183,,
split_00,0,usad_score,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_00,0,usad_score,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_00,0,usad_score,cusum,critical,Position.X,145,7,0.04827586206896552,13,2.3575775725,5.514134572553922,54.598662,98.92748199999998
split_00,0,usad_score,cusum,critical,Position.Y,96,3,0.03125,16,1.713746643611111,9.336269196878305,51.55466466666669,74.89029800000003
split_00,0,usad_score,cusum,critical,Position.Z,121,0,0.0,1,1.5845958772222224,0.6310757300170363,,
split_00,0,usad_score,cusum,critical,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,27.99711400000001,29.969948000000045
split_00,0,usad_score,threshold,advisory,Actuator Controls,17,3,0.17647058823529413,20,0.5114270366666666,39.10626260659627,3.015860666666659,3.9639680000000226
split_00,0,usad_score,threshold,advisory,Actuator Outputs,25,10,0.4,24,0.7446180683333333,32.231288791741,12.1841801,33.97825399999999
split_00,0,usad_score,threshold,advisory,Actuator Outputs+Controls,42,13,0.30952380952380953,40,1.2128293091666666,32.98073331315183,10.068414076923075,33.97825399999999
split_00,0,usad_score,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_00,0,usad_score,threshold,advisory,Battery,2,0,0.0,3,0.06345890611111113,47.27468820132601,,
split_00,0,usad_score,threshold,advisory,Position.X,145,57,0.3931034482758621,179,2.3575775725,75.92539142208862,4.285229508771929,31.49551299999999
split_00,0,usad_score,threshold,advisory,Position.Y,96,36,0.375,119,1.713746643611111,69.4385021517824,4.101330166666668,29.050435999999998
split_00,0,usad_score,threshold,advisory,Position.Z,121,23,0.19008264462809918,78,1.5845958772222224,49.22390694132883,4.731851739130436,29.01369599999998
split_00,0,usad_score,threshold,advisory,Velocity,2,1,0.5,1,0.0036470161111110933,274.1967596340949,4.066699999999969,4.066699999999969
split_00,0,usad_score,k_of_n,advisory,Actuator Controls,17,1,0.058823529411764705,22,0.5114270366666666,43.016888867255894,3.9624919999999975,3.9624919999999975
split_00,0,usad_score,k_of_n,advisory,Actuator Outputs,25,4,0.16,26,0.7446180683333333,34.91722952438608,19.983825500000002,36.00812000000002
split_00,0,usad_score,k_of_n,advisory,Actuator Outputs+Controls,42,5,0.11904761904761904,44,1.2128293091666666,36.27880664446701,16.7795588,36.00812000000002
