epoch,train_loss,validation_loss,is_best,epochs_without_improvement
89,4.080525636672974,6.4393696784973145,True,0
90,4.078721682230632,6.476853370666504,False,1
91,4.0724271933237715,6.462217807769775,False,2
92,4.078127940495809,6.456161975860596,False,3
93,4.067601839701335,6.45800256729126,False,4
94,4.0625631014506025,6.459625720977783,False,5
95,4.065560897191365,6.4446330070495605,False,6
96,4.055944601694743,6.437009334564209,True,0
97,4.054399172465007,6.450901031494141,False,1
98,4.046375115712483,6.404153823852539,True,0
99,4.044984181722005,6.418967247009277,False,1
100,4.041016260782878,6.4317626953125,False,2
101,4.041030248006185,6.417584419250488,False,3
102,4.035935560862224,6.390425205230713,True,0
103,4.035989125569661,6.402804851531982,False,1
104,4.023875554402669,6.416594982147217,False,2
105,4.026613235473633,6.375823020935059,True,0
106,4.019325176874797,6.384483337402344,False,1
107,4.015983819961548,6.3928375244140625,False,2
108,4.008030652999878,6.349896430969238,True,0
109,4.017346382141113,6.3865251541137695,False,1
110,4.007101694742839,6.3996500968933105,False,2
111,3.9981963634490967,6.356715202331543,False,3
112,3.993333101272583,6.359109878540039,False,4
113,3.990610678990682,6.342823028564453,True,0
114,3.9803393681844077,6.369743824005127,False,1
115,3.9909481207529702,6.322043418884277,True,0
116,3.986731767654419,6.363131523132324,False,1
117,3.973170518875122,6.353245258331299,False,2
118,3.9746877352396646,6.321846008300781,True,0
119,3.9700164794921875,6.309316158294678,True,0
120,3.961509625116984,6.318807601928711,False,1
121,3.9640731811523438,6.346978187561035,False,2
122,3.9604024092356362,6.292017459869385,True,0
123,3.955374797185262,6.3262858390808105,False,1
124,3.9525696436564126,6.2933831214904785,False,2
125,3.9504663149515786,6.286685943603516,True,0
126,3.948529322942098,6.294178009033203,False,1
127,3.9351769288380942,6.265051364898682,True,0
128,3.936269919077555,6.268977642059326,False,1
129,3.933911164601644,6.3054986000061035,False,2
130,3.9202065467834473,6.276482105255127,False,3
131,3.9279653231302896,6.218003749847412,True,0
132,3.927932103474935,6.282907962799072,False,1
133,3.916447480519613,6.284219264984131,False,2
134,3.9111880461374917,6.225204944610596,False,3
135,3.904585679372152,6.238976955413818,False,4
136,3.90580153465271,6.260228633880615,False,5
137,3.9057878653208413,6.222403049468994,False,6
138,3.895198345184326,6.240507125854492,False,7
139,3.9003159205118814,6.224345684051514,False,8
140,3.892527182896932,6.211711883544922,True,0
141,3.8901809056599936,6.23222017288208,False,1
142,3.88258163134257,6.2032790184021,True,0
143,3.8792092005411782,6.215571880340576,False,1
144,3.877413590749105,6.1710357666015625,True,0
145,3.868593136469523,6.195221424102783,False,1
146,3.8643070062001548,6.2041730880737305,False,2
147,3.857884645462036,6.172595977783203,False,3
148,3.857130686442057,6.171408176422119,False,4
149,3.8516457875569663,6.180295467376709,False,5
150,3.8569701512654624,6.155335903167725,True,0
151,3.850112199783325,6.164092540740967,False,1
152,3.841912349065145,6.144899368286133,True,0
153,3.8379315535227456,6.136192798614502,True,0
154,3.8361453215281167,6.132837772369385,True,0
155,3.822922865549723,6.148510456085205,False,1
156,3.8261274496714273,6.119650840759277,True,0
157,3.8237969080607095,6.115978240966797,True,0
158,3.8228763739267984,6.125819683074951,False,1
159,3.8179078102111816,6.125312805175781,False,2
160,3.8146238327026367,6.071760177612305,True,0
161,3.8021743297576904,6.113115310668945,False,1
162,3.802577018737793,6.0957770347595215,False,2
163,3.802475929260254,6.072659015655518,False,3
164,3.7891434828440347,6.110968589782715,False,4
165,3.7866108417510986,6.057501792907715,True,0
166,3.7939751148223877,6.032214164733887,True,0
167,3.7846314907073975,6.087445259094238,False,1
168,3.7795836130777993,6.044332027435303,False,2
169,3.776092211405436,6.043988227844238,False,3
170,3.769538958867391,6.055121898651123,False,4
171,3.764909029006958,6.020555019378662,True,0
172,3.753213087717692,6.011708736419678,True,0
173,3.7462494373321533,6.00565767288208,True,0
174,3.7539850076039634,6.019309043884277,False,1
175,3.742687384287516,5.985370635986328,True,0
176,3.738278309504191,5.986215114593506,False,1
177,3.7369019190470376,6.009363174438477,False,2
178,3.7399624983469644,5.92632532119751,True,0
179,3.7263472080230713,5.984116077423096,False,1
180,3.7224485079447427,5.961238384246826,False,2
181,3.7208890120188394,5.937056064605713,False,3
182,3.711721420288086,5.962706089019775,False,4
183,3.72165854771932,5.934589385986328,False,5
184,3.707988659540812,5.898562908172607,True,0
185,3.6982240676879883,5.952134132385254,False,1
186,3.6896920204162598,5.877668380737305,True,0
187,3.6978795528411865,5.913629531860352,False,1
188,3.6867005030314126,5.906222820281982,False,2
189,3.6848095258076987,5.837954521179199,True,0
190,3.6818660895029702,5.912510871887207,False,1
191,3.6763925552368164,5.870900630950928,False,2
192,3.6728437741597495,5.876166820526123,False,3
193,3.6589112281799316,5.862431049346924,False,4
194,3.658233880996704,5.8441948890686035,False,5
195,3.6610141595204673,5.851471424102783,False,6
196,3.6530463695526123,5.833473205566406,True,0
197,3.648108164469401,5.836569786071777,False,1
198,3.643183390299479,5.811600208282471,True,0
199,3.638879934946696,5.814574241638184,False,1
200,3.633267402648926,5.776862144470215,True,0
201,3.625816583633423,5.810628890991211,False,1
202,3.616609732309977,5.790499687194824,False,2
203,3.6136556466420493,5.751755237579346,True,0
204,3.6114307244618735,5.777098655700684,False,1
205,3.6099791526794434,5.743320465087891,True,0
206,3.6037065982818604,5.736201286315918,True,0
207,3.5944063663482666,5.725840091705322,True,0
208,3.5875866413116455,5.725531101226807,True,0
209,3.589646895726522,5.713115215301514,True,0
210,3.5831995805104575,5.672964572906494,True,0
211,3.576539675394694,5.692634105682373,False,1
212,3.576681137084961,5.713608264923096,False,2
213,3.5660808086395264,5.65827751159668,True,0
214,3.569620211919149,5.662209510803223,False,1
215,3.5549464225769043,5.661013126373291,False,2
216,3.5484898885091147,5.627357006072998,True,0
217,3.5476866563161216,5.623791694641113,True,0
218,3.5446531772613525,5.612428665161133,True,0
219,3.543256998062134,5.6091742515563965,True,0
220,3.534072240193685,5.5940375328063965,True,0
221,3.525899966557821,5.572807788848877,True,0
222,3.5234764417012534,5.570941925048828,True,0
223,3.5158774058024087,5.561022758483887,True,0
224,3.5108354091644287,5.553778171539307,True,0
225,3.508534590403239,5.5456223487854,True,0
226,3.503800312678019,5.529208660125732,True,0
227,3.504672368367513,5.528839111328125,True,0
228,3.4981959660847983,5.482742786407471,True,0
229,3.4868439038594565,5.513932228088379,False,1
230,3.4894168376922607,5.511467933654785,False,2
231,3.477904478708903,5.4255051612854,True,0
232,3.472174326578776,5.497640609741211,False,1
233,3.4805267651875815,5.4536051750183105,False,2
234,3.466372092564901,5.46699333190918,False,3
235,3.4623141288757324,5.427591323852539,False,4
236,3.4618839422861734,5.416172027587891,True,0
237,3.452052354812622,5.431270122528076,False,1
238,3.4517062505086265,5.3951520919799805,True,0
239,3.451016585032145,5.393694877624512,True,0
240,3.437687635421753,5.401052474975586,False,1
241,3.44001833597819,5.351839542388916,True,0
242,3.4304583072662354,5.3875813484191895,False,1
243,3.4276582400004068,5.373984336853027,False,2
244,3.4206116994222007,5.336819171905518,True,0
245,3.41993776957194,5.34501314163208,False,1
246,3.410172462463379,5.297431468963623,True,0
247,3.4089043140411377,5.309784412384033,False,1
248,3.396434783935547,5.317477226257324,False,2
249,3.3986427783966064,5.275829792022705,True,0
250,3.399741808573405,5.292853355407715,False,1
251,3.383937358856201,5.273951053619385,True,0
252,3.38702925046285,5.2522430419921875,True,0
253,3.381570895512899,5.250354766845703,True,0
254,3.37288498878479,5.254724502563477,False,1
255,3.371011813481649,5.225548267364502,True,0
256,3.3667402267456055,5.243497371673584,False,1
257,3.361619551976522,5.217978477478027,True,0
258,3.3573833306630454,5.213565349578857,True,0
259,3.3527199427286782,5.2269978523254395,False,1
260,3.3471760749816895,5.168869495391846,True,0
261,3.3396409352620444,5.179112911224365,False,1
262,3.3371339639027915,5.183743000030518,False,2
263,3.345431327819824,5.167829990386963,True,0
264,3.329028288523356,5.1735687255859375,False,1
265,3.334158420562744,5.1578497886657715,True,0
266,3.328539768854777,5.153942108154297,True,0
267,3.325145880381266,5.162109375,False,1
268,3.3174382050832114,5.1290283203125,True,0
269,3.3157005310058594,5.121777534484863,True,0
270,3.318436781565348,5.118010520935059,True,0
271,3.308295726776123,5.113006591796875,True,0
272,3.29777455329895,5.0833258628845215,True,0
273,3.297806978225708,5.081613540649414,True,0
274,3.2985786596934,5.102010726928711,False,1
275,3.287531614303589,5.077342510223389,True,0
276,3.2894067764282227,5.076670169830322,True,0
277,3.2833970387776694,5.046924591064453,True,0
278,3.2804723580678306,5.069831848144531,False,1
279,3.2780107657114663,5.05537223815918,False,2
280,3.27341628074646,5.030539512634277,True,0
281,3.2687371571858725,5.016760349273682,True,0
282,3.2641095320383706,5.032704830169678,False,1
283,3.261482318242391,5.009625434875488,True,0
284,3.2570246855417886,5.016599178314209,False,1
285,3.251953601837158,5.017945766448975,False,2
286,3.257407267888387,4.993780136108398,True,0
287,3.253554662068685,4.994017124176025,False,1
288,3.2418669859568277,4.990782260894775,True,0
289,3.242488066355387,4.957271099090576,True,0
290,3.2357654571533203,4.986039638519287,False,1
291,3.2313829263051352,4.9518914222717285,True,0
292,3.2254706223805747,4.940659046173096,True,0
293,3.222632567087809,4.984702110290527,False,1
294,3.2190469106038413,4.924736022949219,True,0
295,3.215097745259603,4.94618034362793,False,1
296,3.2122899691263833,4.919016361236572,True,0
297,3.21229879061381,4.9397993087768555,False,1
298,3.202812353769938,4.907009601593018,True,0
299,3.2054549853006997,4.903450965881348,True,0
300,3.2097514470418296,4.906293869018555,False,1
301,3.1958704789479575,4.902961254119873,True,0
302,3.194204330444336,4.890501022338867,True,0
303,3.191883405049642,4.900211811065674,False,1
304,3.1860382556915283,4.86758279800415,True,0
305,3.187673886617025,4.864295959472656,True,0
306,3.1768950621287027,4.863513469696045,True,0
307,3.1743549505869546,4.8624372482299805,True,0
308,3.172619660695394,4.851010322570801,True,0
309,3.1736764907836914,4.87524938583374,False,1
310,3.168270746866862,4.845621585845947,True,0
311,3.1616271336873374,4.832274436950684,True,0
312,3.163259506225586,4.830569267272949,True,0
313,3.1614277362823486,4.831387519836426,False,1
314,3.160773436228434,4.832675457000732,False,2
315,3.153106609980265,4.814101219177246,True,0
316,3.1443557739257812,4.813325881958008,True,0
317,3.1476643880208335,4.775930881500244,True,0
318,3.1469781398773193,4.831955909729004,False,1
319,3.1426621278127036,4.810573101043701,False,2
320,3.140711228052775,4.795304775238037,False,3
321,3.129978577295939,4.772373676300049,True,0
322,3.1376610596974692,4.798396587371826,False,1
323,3.1326256593068442,4.785607814788818,False,2
324,3.125513235727946,4.772442817687988,False,3
325,3.126969575881958,4.768524169921875,True,0
326,3.1290367444356284,4.781210899353027,False,1
327,3.116536776224772,4.744967937469482,True,0
328,3.1194674968719482,4.75473165512085,False,1
329,3.1168699264526367,4.772129058837891,False,2
330,3.110103209813436,4.751904010772705,False,3
331,3.1111363569895425,4.745151519775391,False,4
332,3.109844207763672,4.7300896644592285,True,0
333,3.1061477661132812,4.754000663757324,False,1
334,3.109783172607422,4.722701072692871,True,0
335,3.10200301806132,4.751515865325928,False,1
336,3.100402275721232,4.737361907958984,False,2
337,3.102308988571167,4.704450607299805,True,0
338,3.1017328103383384,4.735291481018066,False,1
339,3.0983614126841226,4.704190731048584,True,0
340,3.09923521677653,4.7038445472717285,True,0
341,3.087116082509359,4.722179889678955,False,1
342,3.08686892191569,4.6964850425720215,True,0
343,3.0775514443715415,4.697373390197754,False,1
344,3.0809823671976724,4.695655822753906,True,0
345,3.0802929401397705,4.701487064361572,False,1
346,3.0760436058044434,4.691675186157227,True,0
347,3.0758445262908936,4.678237438201904,True,0
348,3.0665693283081055,4.6787872314453125,False,1
349,3.0741895834604898,4.676422595977783,True,0
350,3.066970427831014,4.667600154876709,True,0
351,3.061549345652262,4.651060581207275,True,0
352,3.0622170766194663,4.665754318237305,False,1
353,3.059540351231893,4.661937236785889,False,2
354,3.0577925046284995,4.64988374710083,True,0
355,3.053626775741577,4.652525901794434,False,1
356,3.0562357107798257,4.650619983673096,False,2
357,3.0532844066619873,4.627171993255615,True,0
358,3.0413033962249756,4.657480716705322,False,1
359,3.042334953943888,4.635643482208252,False,2
360,3.0433506965637207,4.623716831207275,True,0
361,3.0368666648864746,4.644131660461426,False,1
362,3.039985100428263,4.600854873657227,True,0
363,3.030647039413452,4.632482051849365,False,1
364,3.031939665476481,4.62406587600708,False,2
365,3.0352261066436768,4.621700763702393,False,3
366,3.032010316848755,4.61806583404541,False,4
367,3.031832774480184,4.607259273529053,False,5
368,3.023123105367025,4.5987420082092285,True,0
369,3.0243045488993325,4.603790760040283,False,1
370,3.0175724824269614,4.627567768096924,False,2
371,3.0197256406148276,4.569048881530762,True,0
372,3.01339062054952,4.593692779541016,False,1
373,3.0144858360290527,4.584196090698242,False,2
374,3.011338790257772,4.577457904815674,False,3
375,3.0120073159535727,4.5817131996154785,False,4
376,3.0029403368631997,4.564937114715576,True,0
377,3.003744045893351,4.579699993133545,False,1
378,2.995788812637329,4.5588226318359375,True,0
379,3.002358357111613,4.577290058135986,False,1
380,2.997699737548828,4.5523600578308105,True,0
381,2.9923876921335855,4.535797595977783,True,0
382,2.989054520924886,4.554929256439209,False,1
383,2.994279940923055,4.552377700805664,False,2
384,2.9886006514231362,4.564113140106201,False,3
385,2.9840939044952393,4.514813423156738,True,0
386,2.9774703979492188,4.545825004577637,False,1
387,2.975630601247152,4.531587600708008,False,2
388,2.9739508628845215,4.535293102264404,False,3
389,2.9797418117523193,4.558420658111572,False,4
390,2.9747767448425293,4.5236287117004395,False,5
391,2.97339129447937,4.492469310760498,True,0
392,2.9727073510487876,4.551135063171387,False,1
393,2.974984089533488,4.501827716827393,False,2
394,2.9707629680633545,4.496849060058594,False,3
395,2.966593583424886,4.532543182373047,False,4
396,2.9620018005371094,4.516404151916504,False,5
397,2.961885849634806,4.492133140563965,True,0
398,2.9513164361317954,4.509639263153076,False,1
399,2.9520567258199057,4.483314037322998,True,0
400,2.94960085550944,4.506758689880371,False,1
401,2.950598955154419,4.492755889892578,False,2
402,2.9509820143381753,4.481714725494385,True,0
403,2.9505924383799234,4.4829020500183105,False,1
404,2.946117401123047,4.470820426940918,True,0
405,2.9419798851013184,4.503471374511719,False,1
406,2.942543347676595,4.468534469604492,True,0
407,2.9329415957132974,4.468164920806885,True,0
408,2.9357077280680337,4.495762348175049,False,1
409,2.9288710753122964,4.454587936401367,True,0
410,2.933434089024862,4.474112510681152,False,1
411,2.929681936899821,4.449991226196289,True,0
412,2.935614744822184,4.476600646972656,False,1
413,2.9322257041931152,4.448301792144775,True,0
414,2.922582467397054,4.447745323181152,True,0
415,2.928560495376587,4.466567516326904,False,1
416,2.9192888736724854,4.442147731781006,True,0
417,2.917407830556234,4.439736366271973,True,0
418,2.9175637563069663,4.452463626861572,False,1
419,2.9214521249135337,4.4234185218811035,True,0
420,2.914681831995646,4.443124294281006,False,1
421,2.912572701772054,4.443637371063232,False,2
422,2.907093604405721,4.430696964263916,False,3
423,2.9073456128438315,4.419501781463623,True,0
424,2.9047137101491294,4.443886756896973,False,1
425,2.9032889207204184,4.417115688323975,True,0
426,2.897701899210612,4.4177632331848145,False,1
427,2.8975321451822915,4.427656650543213,False,2
428,2.9022621313730874,4.394052982330322,True,0
429,2.9016188780466714,4.429903507232666,False,1
430,2.8950517972310386,4.412024974822998,False,2
431,2.8955543835957847,4.406983375549316,False,3
432,2.894265333811442,4.383130073547363,True,0
433,2.889710028966268,4.395779609680176,False,1
434,2.889216423034668,4.408236503601074,False,2
435,2.8959370454152427,4.4114203453063965,False,3
436,2.889072815577189,4.376960277557373,True,0
437,2.883999506632487,4.38599157333374,False,1
438,2.888477166493734,4.402707576751709,False,2
439,2.876366376876831,4.386980056762695,False,3
440,2.881230592727661,4.383862495422363,False,4
441,2.878889322280884,4.369041442871094,True,0
442,2.8820954958597818,4.37850284576416,False,1
443,2.879310925801595,4.379515171051025,False,2
444,2.870705525080363,4.367435932159424,True,0
445,2.872575839360555,4.384436130523682,False,1
446,2.87011710802714,4.35727596282959,True,0
447,2.8714685440063477,4.376009464263916,False,1
448,2.8667786916097007,4.376073837280273,False,2
449,2.8568212191263833,4.354445457458496,True,0
450,2.8666605949401855,4.3670501708984375,False,1
451,2.8632520039876304,4.357411861419678,False,2
452,2.863591114679972,4.359321117401123,False,3
453,2.8588836193084717,4.3596343994140625,False,4
454,2.864851792653402,4.367271900177002,False,5
455,2.8588860034942627,4.362471580505371,False,6
456,2.8629128138224282,4.347770690917969,True,0
457,2.85538641611735,4.340972423553467,True,0
458,2.8542568683624268,4.3383331298828125,True,0
459,2.849793036778768,4.360313892364502,False,1
460,2.8497368494669595,4.331604957580566,True,0
461,2.8481150468190513,4.337392330169678,False,1
462,2.852149804433187,4.33652400970459,False,2
463,2.8469545046488443,4.330582141876221,True,0
464,2.8468900521596274,4.341335773468018,False,1
465,2.839421113332113,4.33143949508667,False,2
466,2.8408745924631753,4.330056190490723,True,0
467,2.845296065012614,4.313654899597168,True,0
468,2.8386639753977456,4.333902359008789,False,1
469,2.8429434299468994,4.3227338790893555,False,2
470,2.83223032951355,4.317291736602783,False,3
471,2.835365056991577,4.32002592086792,False,4
472,2.832310994466146,4.312016487121582,True,0
473,2.824049949645996,4.307128429412842,True,0
474,2.8284939924875894,4.315906524658203,False,1
475,2.8256051540374756,4.3230719566345215,False,2
476,2.825504700342814,4.285480976104736,True,0
477,2.8243956565856934,4.310888290405273,False,1
478,2.8216702143351235,4.276297092437744,True,0
479,2.8167946338653564,4.309847831726074,False,1
480,2.818058649698893,4.286556720733643,False,2
481,2.8182742595672607,4.288228511810303,False,3
482,2.8125895659128823,4.27329158782959,True,0
483,2.814635912577311,4.272774696350098,True,0
484,2.813082297643026,4.296478748321533,False,1
485,2.807560602823893,4.2775726318359375,False,2
486,2.8094570636749268,4.272547721862793,True,0
487,2.813445568084717,4.2781219482421875,False,1
488,2.8048692544301352,4.269584655761719,True,0
489,2.7999680836995444,4.264204502105713,True,0
490,2.802848974863688,4.271274566650391,False,1
491,2.803158760070801,4.271286487579346,False,2
492,2.803466558456421,4.247247219085693,True,0
493,2.8013366063435874,4.262437343597412,False,1
494,2.8025240898132324,4.274080276489258,False,2
495,2.796893040339152,4.2552876472473145,False,3
496,2.79499085744222,4.234591960906982,True,0
497,2.792913834253947,4.223946571350098,True,0
498,2.784448226292928,4.253839015960693,False,1
499,2.7920897801717124,4.251475811004639,False,2
500,2.78751540184021,4.247899532318115,False,3
