split,seed,calibration,score_source,decision,budget,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_01,1,none,itki_komutu,k_of_n,critical,Actuator Outputs,25,0,0.0,3,0.7446180683333333,4.028911098967625,,
split_01,1,none,itki_komutu,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,3,1.2128293091666666,2.473554998486387,,
split_01,1,none,itki_komutu,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,itki_komutu,k_of_n,critical,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,none,itki_komutu,k_of_n,critical,Position.X,145,9,0.06206896551724138,32,2.3575775725,13.573254332440424,29.452879777777778,115.124843
split_01,1,none,itki_komutu,k_of_n,critical,Position.Y,96,1,0.010416666666666666,15,1.713746643611111,8.752752372073411,4.046322000000032,4.046322000000032
split_01,1,none,itki_komutu,k_of_n,critical,Position.Z,121,1,0.008264462809917356,9,1.5845958772222224,5.679681570153327,16.97277200000002,16.97277200000002
split_01,1,none,itki_komutu,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,none,itki_komutu,cusum,critical,Actuator Controls,17,0,0.0,5,0.5114270366666666,9.776565651649067,,
split_01,1,none,itki_komutu,cusum,critical,Actuator Outputs,25,3,0.12,7,0.7446180683333333,9.400792564257792,13.695212000000007,30.004637000000002
split_01,1,none,itki_komutu,cusum,critical,Actuator Outputs+Controls,42,3,0.07142857142857142,11,1.2128293091666666,9.069701661116753,13.695212000000007,30.004637000000002
split_01,1,none,itki_komutu,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,itki_komutu,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,none,itki_komutu,cusum,critical,Position.X,145,8,0.05517241379310345,14,2.3575775725,5.938298770442685,41.14180575,84.159964
split_01,1,none,itki_komutu,cusum,critical,Position.Y,96,1,0.010416666666666666,21,1.713746643611111,12.253853320902776,0.0,0.0
split_01,1,none,itki_komutu,cusum,critical,Position.Z,121,2,0.01652892561983471,12,1.5845958772222224,7.572908760204435,3.557941999999997,5.08443299999999
split_01,1,none,itki_komutu,cusum,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,drift_corrected,itki_komutu,threshold,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_01,1,drift_corrected,itki_komutu,threshold,critical,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_01,1,drift_corrected,itki_komutu,threshold,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_01,1,drift_corrected,itki_komutu,threshold,critical,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_01,1,drift_corrected,itki_komutu,threshold,critical,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,drift_corrected,itki_komutu,threshold,critical,Position.X,145,1,0.006896551724137931,21,2.3575775725,8.907448155664028,8.029688,8.029688
split_01,1,drift_corrected,itki_komutu,threshold,critical,Position.Y,96,1,0.010416666666666666,17,1.713746643611111,9.9197860216832,2.028707999999938,2.028707999999938
split_01,1,drift_corrected,itki_komutu,threshold,critical,Position.Z,121,0,0.0,16,1.5845958772222224,10.097211680272581,,
split_01,1,drift_corrected,itki_komutu,threshold,critical,Velocity,2,0,0.0,1,0.0036470161111110933,274.1967596340949,,
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Actuator Outputs,25,0,0.0,3,0.7446180683333333,4.028911098967625,,
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,3,1.2128293091666666,2.473554998486387,,
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Position.X,145,9,0.06206896551724138,32,2.3575775725,13.573254332440424,29.452879777777778,115.124843
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Position.Y,96,1,0.010416666666666666,15,1.713746643611111,8.752752372073411,4.046322000000032,4.046322000000032
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Position.Z,121,1,0.008264462809917356,9,1.5845958772222224,5.679681570153327,16.97277200000002,16.97277200000002
split_01,1,drift_corrected,itki_komutu,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,drift_corrected,itki_komutu,cusum,critical,Actuator Controls,17,0,0.0,3,0.5114270366666666,5.86593939098944,,
split_01,1,drift_corrected,itki_komutu,cusum,critical,Actuator Outputs,25,1,0.04,3,0.7446180683333333,4.028911098967625,7.833512999999982,7.833512999999982
split_01,1,drift_corrected,itki_komutu,cusum,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,5,1.2128293091666666,4.122591664143979,7.833512999999982,7.833512999999982
split_01,1,drift_corrected,itki_komutu,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,itki_komutu,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,itki_komutu,cusum,critical,Position.X,145,1,0.006896551724137931,4,2.3575775725,1.696656791555053,20.023554999999988,20.023554999999988
split_01,1,drift_corrected,itki_komutu,cusum,critical,Position.Y,96,0,0.0,9,1.713746643611111,5.251651423244047,,
split_01,1,drift_corrected,itki_komutu,cusum,critical,Position.Z,121,0,0.0,2,1.5845958772222224,1.2621514600340726,,
split_01,1,drift_corrected,itki_komutu,cusum,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,none,itki_komutu,threshold,advisory,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_01,1,none,itki_komutu,threshold,advisory,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_01,1,none,itki_komutu,threshold,advisory,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_01,1,none,itki_komutu,threshold,advisory,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_01,1,none,itki_komutu,threshold,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,none,itki_komutu,threshold,advisory,Position.X,145,1,0.006896551724137931,21,2.3575775725,8.907448155664028,8.029688,8.029688
split_01,1,none,itki_komutu,threshold,advisory,Position.Y,96,1,0.010416666666666666,17,1.713746643611111,9.9197860216832,2.028707999999938,2.028707999999938
split_01,1,none,itki_komutu,threshold,advisory,Position.Z,121,0,0.0,16,1.5845958772222224,10.097211680272581,,
split_01,1,none,itki_komutu,threshold,advisory,Velocity,2,0,0.0,1,0.0036470161111110933,274.1967596340949,,
split_01,1,none,itki_komutu,k_of_n,advisory,Actuator Controls,17,0,0.0,3,0.5114270366666666,5.86593939098944,,
split_01,1,none,itki_komutu,k_of_n,advisory,Actuator Outputs,25,0,0.0,4,0.7446180683333333,5.3718814652901665,,
split_01,1,none,itki_komutu,k_of_n,advisory,Actuator Outputs+Controls,42,0,0.0,7,1.2128293091666666,5.77162832980157,,
split_01,1,none,itki_komutu,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,itki_komutu,k_of_n,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,none,itki_komutu,k_of_n,advisory,Position.X,145,15,0.10344827586206896,83,2.3575775725,35.20562842476735,24.098731400000005,114.11264999999997
split_01,1,none,itki_komutu,k_of_n,advisory,Position.Y,96,2,0.020833333333333332,44,1.713746643611111,25.67474029141534,33.07540199999997,63.11327699999999
split_01,1,none,itki_komutu,k_of_n,advisory,Position.Z,121,1,0.008264462809917356,36,1.5845958772222224,22.718726280613307,15.95270499999998,15.95270499999998
split_01,1,none,itki_komutu,k_of_n,advisory,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,3.048656000000051,3.048656000000051
split_01,1,none,itki_komutu,cusum,advisory,Actuator Controls,17,4,0.23529411764705882,14,0.5114270366666666,27.374383824617386,7.019072000000008,20.04155700000001
split_01,1,none,itki_komutu,cusum,advisory,Actuator Outputs,25,8,0.32,24,0.7446180683333333,32.231288791741,11.775822999999995,29.00002699999999
split_01,1,none,itki_komutu,cusum,advisory,Actuator Outputs+Controls,42,12,0.2857142857142857,35,1.2128293091666666,28.858141649007848,10.190239333333333,29.00002699999999
split_01,1,none,itki_komutu,cusum,advisory,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,2.026399999999967,2.026399999999967
split_01,1,none,itki_komutu,cusum,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,none,itki_komutu,cusum,advisory,Position.X,145,41,0.2827586206896552,68,2.3575775725,28.8431654564359,14.074847024390243,90.15150399999999
split_01,1,none,itki_komutu,cusum,advisory,Position.Y,96,17,0.17708333333333334,68,1.713746643611111,39.6791440867328,12.464932235294121,37.02723700000004
split_01,1,none,itki_komutu,cusum,advisory,Position.Z,121,9,0.0743801652892562,54,1.5845958772222224,34.07808942091996,23.549907333333337,89.05900400000002
split_01,1,none,itki_komutu,cusum,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Actuator Outputs,25,0,0.0,2,0.7446180683333333,2.6859407326450833,,
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Position.X,145,1,0.006896551724137931,21,2.3575775725,8.907448155664028,8.029688,8.029688
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Position.Y,96,1,0.010416666666666666,17,1.713746643611111,9.9197860216832,2.028707999999938,2.028707999999938
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Position.Z,121,0,0.0,16,1.5845958772222224,10.097211680272581,,
split_01,1,drift_corrected,itki_komutu,threshold,advisory,Velocity,2,0,0.0,1,0.0036470161111110933,274.1967596340949,,
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Controls,17,0,0.0,3,0.5114270366666666,5.86593939098944,,
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Outputs,25,0,0.0,4,0.7446180683333333,5.3718814652901665,,
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Outputs+Controls,42,0,0.0,7,1.2128293091666666,5.77162832980157,,
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Position.X,145,15,0.10344827586206896,83,2.3575775725,35.20562842476735,24.098731400000005,114.11264999999997
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Position.Y,96,2,0.020833333333333332,44,1.713746643611111,25.67474029141534,33.07540199999997,63.11327699999999
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Position.Z,121,1,0.008264462809917356,36,1.5845958772222224,22.718726280613307,15.95270499999998,15.95270499999998
split_01,1,drift_corrected,itki_komutu,k_of_n,advisory,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,3.048656000000051,3.048656000000051
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Actuator Controls,17,0,0.0,7,0.5114270366666666,13.687191912308693,,
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Actuator Outputs,25,3,0.12,9,0.7446180683333333,12.086733296902874,27.325502666666655,48.008756000000005
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Actuator Outputs+Controls,42,3,0.07142857142857142,14,1.2128293091666666,11.54325665960314,27.325502666666655,48.008756000000005
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Position.X,145,8,0.05517241379310345,24,2.3575775725,10.179940749330317,41.98951474999999,74.87738499999999
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Position.Y,96,1,0.010416666666666666,31,1.713746643611111,18.08902156895172,16.94717700000001,16.94717700000001
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Position.Z,121,2,0.01652892561983471,16,1.5845958772222224,10.097211680272581,2.4920339999999896,3.972013000000004
split_01,1,drift_corrected,itki_komutu,cusum,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,none,ml14_fusion,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,none,ml14_fusion,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,none,ml14_fusion,cusum,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_01,1,none,ml14_fusion,cusum,critical,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_01,1,none,ml14_fusion,cusum,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_01,1,none,ml14_fusion,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,ml14_fusion,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,none,ml14_fusion,cusum,critical,Position.X,145,15,0.10344827586206896,11,2.3575775725,4.665806176776395,42.808387599999996,84.15207199999999
split_01,1,none,ml14_fusion,cusum,critical,Position.Y,96,16,0.16666666666666666,14,1.713746643611111,8.169235547268517,13.441039124999996,42.912656999999854
split_01,1,none,ml14_fusion,cusum,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,none,ml14_fusion,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,44.00308199999995,44.00308199999995
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Position.X,145,15,0.10344827586206896,11,2.3575775725,4.665806176776395,42.808387599999996,84.15207199999999
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Position.Y,96,16,0.16666666666666666,14,1.713746643611111,8.169235547268517,13.441039124999996,42.912656999999854
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,drift_corrected,ml14_fusion,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,44.00308199999995,44.00308199999995
split_01,1,none,ml14_fusion,threshold,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,none,ml14_fusion,threshold,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,none,ml14_fusion,k_of_n,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,none,ml14_fusion,cusum,advisory,Actuator Controls,17,0,0.0,6,0.5114270366666666,11.73187878197888,,
split_01,1,none,ml14_fusion,cusum,advisory,Actuator Outputs,25,2,0.08,10,0.7446180683333333,13.429703663225416,9.60672000000001,13.114300000000014
split_01,1,none,ml14_fusion,cusum,advisory,Actuator Outputs+Controls,42,2,0.047619047619047616,16,1.2128293091666666,13.192293325260732,9.60672000000001,13.114300000000014
split_01,1,none,ml14_fusion,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,none,ml14_fusion,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,none,ml14_fusion,cusum,advisory,Position.X,145,26,0.1793103448275862,50,2.3575775725,21.208209894438163,17.27232373076923,48.939858
split_01,1,none,ml14_fusion,cusum,advisory,Position.Y,96,25,0.2604166666666667,48,1.713746643611111,28.008807590634916,20.932454360000005,50.99932000000001
split_01,1,none,ml14_fusion,cusum,advisory,Position.Z,121,3,0.024793388429752067,4,1.5845958772222224,2.5243029200681453,19.03652199999999,34.05678799999998
split_01,1,none,ml14_fusion,cusum,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,15.54867999999999,21.04154600000004
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,drift_corrected,ml14_fusion,threshold,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_01,1,drift_corrected,ml14_fusion,k_of_n,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Actuator Controls,17,0,0.0,5,0.5114270366666666,9.776565651649067,,
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Actuator Outputs,25,1,0.04,7,0.7446180683333333,9.400792564257792,0.0,0.0
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Actuator Outputs+Controls,42,1,0.023809523809523808,12,1.2128293091666666,9.894219993945548,0.0,0.0
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Position.X,145,24,0.16551724137931034,42,2.3575775725,17.814896311328056,20.777828083333336,49.952061000000015
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Position.Y,96,23,0.23958333333333334,42,1.713746643611111,24.50770664180555,23.029781000000018,44.87795799999999
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Position.Z,121,1,0.008264462809917356,2,1.5845958772222224,1.2621514600340726,41.07599499999998,41.07599499999998
split_01,1,drift_corrected,ml14_fusion,cusum,advisory,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,19.00884400000001,25.009048000000007
split_02,2,none,existing_fusion,threshold,critical,Actuator Controls,17,0,0.0,0,0.5114270366666666,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Actuator Outputs+Controls,42,0,0.0,0,1.2128293091666666,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Position.X,145,0,0.0,0,2.3575775725,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Position.Y,96,0,0.0,0,1.713746643611111,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Position.Z,121,0,0.0,0,1.5845958772222224,0.0,,
split_02,2,none,existing_fusion,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
