split,seed,architecture,score_source,decision,budget,flight_label,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_01,1,dense_ae,dense_ae_relerr,cusum,critical,mechanical_fault,43,0,0.0,16,1.299568493888889,12.311778929112739,,
split_01,1,dense_ae,dense_ae_relerr,cusum,critical,normal,0,0,,111,27.63281452361111,4.016963234242934,,
split_01,1,dense_ae,dense_ae_relerr,threshold,advisory,altitude_anomaly,114,8,0.07017543859649122,53,1.4421181852777778,36.75149550228524,13.637377875000002,82.053406
split_01,1,dense_ae,dense_ae_relerr,threshold,advisory,external_position_anomaly,185,79,0.42702702702702705,212,2.7663557002777774,76.63511961918437,3.497071151898733,30.054137999999995
split_01,1,dense_ae,dense_ae_relerr,threshold,advisory,global_position_anomaly,51,3,0.058823529411764705,19,0.6878973927777778,27.620398331903353,2.700708666666666,4.050720999999996
split_01,1,dense_ae,dense_ae_relerr,threshold,advisory,mechanical_fault,43,4,0.09302325581395349,35,1.299568493888889,26.932016407434116,14.247332499999999,25.03756900000002
split_01,1,dense_ae,dense_ae_relerr,threshold,advisory,normal,0,0,,602,27.63281452361111,21.785692495623838,,
split_01,1,dense_ae,dense_ae_relerr,k_of_n,advisory,altitude_anomaly,114,12,0.10526315789473684,41,1.4421181852777778,28.430402181013108,13.979519916666666,63.03238499999998
split_01,1,dense_ae,dense_ae_relerr,k_of_n,advisory,external_position_anomaly,185,61,0.32972972972972975,163,2.7663557002777774,58.92228536758043,5.564986327868846,32.057963
split_01,1,dense_ae,dense_ae_relerr,k_of_n,advisory,global_position_anomaly,51,3,0.058823529411764705,19,0.6878973927777778,27.620398331903353,3.709040999999999,6.075935999999999
split_01,1,dense_ae,dense_ae_relerr,k_of_n,advisory,mechanical_fault,43,1,0.023255813953488372,38,1.299568493888889,29.240474956642753,6.0008669999999995,6.0008669999999995
split_01,1,dense_ae,dense_ae_relerr,k_of_n,advisory,normal,0,0,,634,27.63281452361111,22.94373595054072,,
split_01,1,dense_ae,dense_ae_relerr,cusum,advisory,altitude_anomaly,114,16,0.14035087719298245,43,1.4421181852777778,29.817251067891796,10.8735789375,39.044298000000026
split_01,1,dense_ae,dense_ae_relerr,cusum,advisory,external_position_anomaly,185,68,0.3675675675675676,156,2.7663557002777774,56.39188047449415,11.513109441176466,58.93031300000001
split_01,1,dense_ae,dense_ae_relerr,cusum,advisory,global_position_anomaly,51,26,0.5098039215686274,70,0.6878973927777778,101.7593622754334,12.44018561538462,33.009626000000026
split_01,1,dense_ae,dense_ae_relerr,cusum,advisory,mechanical_fault,43,6,0.13953488372093023,46,1.299568493888889,35.396364421199124,12.325419999999989,38.040696999999966
split_01,1,dense_ae,dense_ae_relerr,cusum,advisory,normal,0,0,,617,27.63281452361111,22.32852536511613,,
