split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,existing_fusion,cusum,advisory,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,ml9_fusion,threshold,critical,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,ml9_fusion,k_of_n,critical,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,ml9_fusion,cusum,critical,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,ml9_fusion,threshold,advisory,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,ml9_fusion,k_of_n,advisory,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,ml9_fusion,cusum,advisory,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,itki_komutu,threshold,critical,303,158,0.5214521452145214,132,6.111863433888889,21.597341208262296,14.842881816455693,90.99796
split_02,2,itki_komutu,k_of_n,critical,303,131,0.43234323432343236,174,6.111863433888889,28.4692225018003,17.199373312977098,93.19456
split_02,2,itki_komutu,cusum,critical,303,131,0.43234323432343236,39,6.111863433888889,6.38103262971386,17.711312778625953,95.998029
split_02,2,itki_komutu,threshold,advisory,303,171,0.5643564356435643,167,6.111863433888889,27.3239089528773,13.697945555555554,85.996025
split_02,2,itki_komutu,k_of_n,advisory,303,139,0.45874587458745875,204,6.111863433888889,33.37770914004173,16.40105166906475,93.19456
split_02,2,itki_komutu,cusum,advisory,303,150,0.49504950495049505,108,6.111863433888889,17.670551897669153,16.047608326666666,93.99380399999998
split_02,2,rfly0_fusion,threshold,critical,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,rfly0_fusion,k_of_n,critical,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,rfly0_fusion,cusum,critical,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,rfly0_fusion,threshold,advisory,303,0,0.0,0,6.111863433888889,0.0,,
split_02,2,rfly0_fusion,k_of_n,advisory,303,0,0.0,0,6.111863433888889,0.0,,
