split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,itki_komutu,threshold,critical,307,209,0.6807817589576547,1,0.32466669416666666,3.080081874633722,56.386631315789465,172.004719
split_02,2,itki_komutu,k_of_n,critical,307,223,0.7263843648208469,4,0.32466669416666666,12.320327498534889,74.96392099999998,283.800003
split_02,2,itki_komutu,cusum,critical,307,159,0.5179153094462541,2,0.32466669416666666,6.160163749267444,62.71297002515723,202.193616
split_02,2,itki_komutu,threshold,advisory,307,224,0.7296416938110749,3,0.32466669416666666,9.240245623901167,53.693762669642865,172.004719
split_02,2,itki_komutu,k_of_n,advisory,307,235,0.7654723127035831,5,0.32466669416666666,15.40040937316861,72.39804658297872,283.800003
split_02,2,itki_komutu,cusum,advisory,307,219,0.7133550488599348,2,0.32466669416666666,6.160163749267444,66.37724248401827,197.996342
split_02,2,rfly0_fusion,threshold,critical,307,0,0.0,0,0.32466669416666666,0.0,,
split_02,2,rfly0_fusion,k_of_n,critical,307,0,0.0,0,0.32466669416666666,0.0,,
split_02,2,rfly0_fusion,cusum,critical,307,0,0.0,0,0.32466669416666666,0.0,,
split_02,2,rfly0_fusion,threshold,advisory,307,0,0.0,0,0.32466669416666666,0.0,,
split_02,2,rfly0_fusion,k_of_n,advisory,307,0,0.0,0,0.32466669416666666,0.0,,
split_02,2,rfly0_fusion,cusum,advisory,307,0,0.0,0,0.32466669416666666,0.0,,
split_03,3,existing_fusion,threshold,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,existing_fusion,k_of_n,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,existing_fusion,cusum,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,existing_fusion,threshold,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,existing_fusion,k_of_n,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,existing_fusion,cusum,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,ml9_fusion,threshold,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,ml9_fusion,k_of_n,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,ml9_fusion,cusum,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,ml9_fusion,threshold,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,ml9_fusion,k_of_n,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,ml9_fusion,cusum,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,itki_komutu,threshold,critical,307,156,0.50814332247557,0,0.43973163972222223,0.0,56.08668194230769,165.00514400000003
split_03,3,itki_komutu,k_of_n,critical,307,140,0.4560260586319218,0,0.43973163972222223,0.0,59.915256878571434,165.00514400000003
split_03,3,itki_komutu,cusum,critical,307,186,0.6058631921824105,1,0.43973163972222223,2.2741142771343412,60.15952929569891,203.00551500000003
split_03,3,itki_komutu,threshold,advisory,307,220,0.7166123778501629,2,0.43973163972222223,4.5482285542686824,54.702638627272734,172.004719
split_03,3,itki_komutu,k_of_n,advisory,307,228,0.742671009771987,2,0.43973163972222223,4.5482285542686824,75.9858530350877,283.800003
split_03,3,itki_komutu,cusum,advisory,307,231,0.752442996742671,2,0.43973163972222223,4.5482285542686824,58.710816281385284,199.19781400000002
split_03,3,rfly0_fusion,threshold,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,rfly0_fusion,k_of_n,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,rfly0_fusion,cusum,critical,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,rfly0_fusion,threshold,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,rfly0_fusion,k_of_n,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_03,3,rfly0_fusion,cusum,advisory,307,0,0.0,0,0.43973163972222223,0.0,,
split_04,4,existing_fusion,threshold,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,existing_fusion,k_of_n,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,existing_fusion,cusum,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,existing_fusion,threshold,advisory,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,existing_fusion,k_of_n,advisory,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,existing_fusion,cusum,advisory,307,1,0.003257328990228013,0,0.32711395944444444,0.0,269.19536999999997,269.19536999999997
split_04,4,ml9_fusion,threshold,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,ml9_fusion,k_of_n,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,ml9_fusion,cusum,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,ml9_fusion,threshold,advisory,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,ml9_fusion,k_of_n,advisory,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,ml9_fusion,cusum,advisory,307,1,0.003257328990228013,0,0.32711395944444444,0.0,269.19536999999997,269.19536999999997
split_04,4,itki_komutu,threshold,critical,307,202,0.6579804560260586,1,0.32711395944444444,3.057038598103104,58.37928914851484,172.004719
split_04,4,itki_komutu,k_of_n,critical,307,196,0.6384364820846905,2,0.32711395944444444,6.114077196206208,76.4715539744898,251.99782799999997
split_04,4,itki_komutu,cusum,critical,307,159,0.5179153094462541,0,0.32711395944444444,0.0,66.6261996226415,209.003478
split_04,4,itki_komutu,threshold,advisory,307,243,0.7915309446254072,5,0.32711395944444444,15.285192990515519,40.52288181481481,172.004719
split_04,4,itki_komutu,k_of_n,advisory,307,256,0.8338762214983714,8,0.32711395944444444,24.45630878482483,64.39375703515626,283.800003
split_04,4,itki_komutu,cusum,advisory,307,235,0.7654723127035831,3,0.32711395944444444,9.171115794309312,60.9408253787234,199.19781400000002
split_04,4,rfly0_fusion,threshold,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,rfly0_fusion,k_of_n,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,rfly0_fusion,cusum,critical,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,rfly0_fusion,threshold,advisory,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,rfly0_fusion,k_of_n,advisory,307,0,0.0,0,0.32711395944444444,0.0,,
split_04,4,rfly0_fusion,cusum,advisory,307,1,0.003257328990228013,0,0.32711395944444444,0.0,269.19536999999997,269.19536999999997
