epoch,train_loss,val_loss
1,34.3971343100071,224.7165069580078
2,33.64480443000794,226.85958862304688
3,32.07602250277996,237.98361206054688
4,30.520292142033576,244.23159790039062
5,30.185746464133263,256.4031066894531
6,29.84125764966011,260.48419189453125
