split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_01,1,pooled_ekf,cusum,critical,258,29,0.1124031007751938,129,10.734994461388888,12.016773782602403,18.700744448275863,73.130816
split_01,1,pooled_ekf,threshold,advisory,258,40,0.15503875968992248,722,10.734994461388888,67.25667186851888,10.827941849999998,160.03151600000004
split_01,1,pooled_ekf,k_of_n,advisory,258,29,0.1124031007751938,638,10.734994461388888,59.431795917056846,9.006541413793085,42.927438999999595
split_01,1,pooled_ekf,cusum,advisory,258,48,0.18604651162790697,338,10.734994461388888,31.485810376121027,16.566001104166666,60.997071000000005
split_01,1,dikey_tutarlilik,threshold,critical,258,31,0.12015503875968993,543,10.734994461388888,50.58223382909384,8.22120967741935,35.98352299999999
split_01,1,dikey_tutarlilik,k_of_n,critical,258,31,0.12015503875968993,334,10.734994461388888,31.113197235575214,7.379899677419356,34.02529300000003
split_01,1,dikey_tutarlilik,cusum,critical,258,20,0.07751937984496124,126,10.734994461388888,11.737313927193044,18.432981650000002,47.977192
split_01,1,dikey_tutarlilik,threshold,advisory,258,36,0.13953488372093023,680,10.734994461388888,63.34423389278786,6.449173388888886,33.003975999999966
split_01,1,dikey_tutarlilik,k_of_n,advisory,258,15,0.05813953488372093,267,10.734994461388888,24.87192713143288,8.081321133333331,68.00280499999997
split_01,1,dikey_tutarlilik,cusum,advisory,258,30,0.11627906976744186,294,10.734994461388888,27.387065830117105,17.391978599999995,53.86505899999975
split_01,1,kontrol_cevabi,threshold,critical,258,14,0.05426356589147287,70,10.734994461388888,6.520729959551692,19.24642707142857,59.095669999999984
split_01,1,kontrol_cevabi,k_of_n,critical,258,5,0.01937984496124031,33,10.734994461388888,3.0740584095029404,22.43115239999998,54.04915199999999
split_01,1,kontrol_cevabi,cusum,critical,258,16,0.06201550387596899,77,10.734994461388888,7.172802955506861,32.20728362499998,73.11979500000001
split_01,1,kontrol_cevabi,threshold,advisory,258,31,0.12015503875968993,216,10.734994461388888,20.121109589473793,17.91260993548387,73.99606099999994
split_01,1,kontrol_cevabi,k_of_n,advisory,258,22,0.08527131782945736,145,10.734994461388888,13.507226344785646,23.775438727272725,83.03116399999999
split_01,1,kontrol_cevabi,cusum,advisory,258,42,0.16279069767441862,274,10.734994461388888,25.52400012738805,18.266621214285706,98.92748199999998
split_01,1,motor_simetrisi,threshold,critical,258,6,0.023255813953488372,91,10.734994461388888,8.476948947417199,26.52596916666666,59.095669999999984
split_01,1,motor_simetrisi,k_of_n,critical,258,3,0.011627906976744186,45,10.734994461388888,4.191897831140373,26.71278833333335,60.09712000000002
split_01,1,motor_simetrisi,cusum,critical,258,12,0.046511627906976744,87,10.734994461388888,8.104335806871388,43.00885166666666,98.095036
