split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_02,2,existing_fusion,cusum,critical,696,4,0.005747126436781609,60,40.43323993638889,1.4839275827115088,42.99888299999999,82.91759399999998
split_02,2,existing_fusion,threshold,advisory,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,existing_fusion,k_of_n,advisory,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,existing_fusion,cusum,advisory,696,23,0.033045977011494254,443,40.43323993638889,10.95633198568664,16.173897043478245,57.018276
split_02,2,ml9_fusion,threshold,critical,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,ml9_fusion,k_of_n,critical,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,ml9_fusion,cusum,critical,696,4,0.005747126436781609,62,40.43323993638889,1.5333918354685592,43.25209299999999,82.91759399999998
split_02,2,ml9_fusion,threshold,advisory,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,ml9_fusion,k_of_n,advisory,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,ml9_fusion,cusum,advisory,696,25,0.035919540229885055,445,40.43323993638889,11.00579623844369,14.165034839999981,56.013818
split_02,2,itki_komutu,threshold,critical,696,62,0.08908045977011494,143,40.43323993638889,3.536694072129096,20.457403967741936,90.99796
split_02,2,itki_komutu,k_of_n,critical,696,32,0.04597701149425287,95,40.43323993638889,2.349552005959889,10.859234749999995,93.19456
split_02,2,itki_komutu,cusum,critical,696,17,0.02442528735632184,152,40.43323993638889,3.7592832095358224,12.16819923529411,57.89158899999984
split_02,2,itki_komutu,threshold,advisory,696,62,0.08908045977011494,541,40.43323993638889,13.380080370782105,25.06100030645161,162.91602999999986
split_02,2,itki_komutu,k_of_n,advisory,696,21,0.03017241379310345,359,40.43323993638889,8.878833369890527,24.913196095238078,93.19456
split_02,2,itki_komutu,cusum,advisory,696,48,0.06896551724137931,859,40.43323993638889,21.2448965591531,16.427510937500006,68.99601799999999
split_02,2,rfly0_fusion,threshold,critical,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,rfly0_fusion,k_of_n,critical,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,rfly0_fusion,cusum,critical,696,8,0.011494252873563218,64,40.43323993638889,1.5828560882256093,30.35071012499998,82.91759399999998
split_02,2,rfly0_fusion,threshold,advisory,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,rfly0_fusion,k_of_n,advisory,696,0,0.0,0,40.43323993638889,0.0,,
split_02,2,rfly0_fusion,cusum,advisory,696,29,0.041666666666666664,451,40.43323993638889,11.154188996714842,15.171779482758607,56.013818
split_03,3,existing_fusion,threshold,critical,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,existing_fusion,k_of_n,critical,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,existing_fusion,cusum,critical,696,36,0.05172413793103448,69,40.905135458888886,1.6868297641832148,31.26023191666667,119.00481599999989
split_03,3,existing_fusion,threshold,advisory,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,existing_fusion,k_of_n,advisory,696,104,0.14942528735632185,385,40.905135458888886,9.412021147978807,8.01094846153846,56.88243499999999
split_03,3,existing_fusion,cusum,advisory,696,113,0.16235632183908047,304,40.905135458888886,7.431829685676773,11.195123097345132,54.861707000000024
split_03,3,ml9_fusion,threshold,critical,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,ml9_fusion,k_of_n,critical,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,ml9_fusion,cusum,critical,696,40,0.05747126436781609,73,40.905135458888886,1.7846169968894883,29.33404385,120.01672899999994
split_03,3,ml9_fusion,threshold,advisory,696,0,0.0,0,40.905135458888886,0.0,,
split_03,3,ml9_fusion,k_of_n,advisory,696,118,0.16954022988505746,679,40.905135458888886,16.599382751889898,12.37396240677966,93.19456
split_03,3,ml9_fusion,cusum,advisory,696,120,0.1724137931034483,422,40.905135458888886,10.316553050511835,12.77193305,94.99591699999999
split_03,3,itki_komutu,threshold,critical,696,21,0.03017241379310345,188,40.905135458888886,4.595999937194846,56.178244714285725,90.99796
split_03,3,itki_komutu,k_of_n,critical,696,11,0.015804597701149427,51,40.905135458888886,1.246787217004985,43.94405563636364,91.99853400000003
split_03,3,itki_komutu,cusum,critical,696,20,0.028735632183908046,295,40.905135458888886,7.211808412087658,15.25112824999999,135.99188400000003
split_03,3,itki_komutu,threshold,advisory,696,87,0.125,849,40.905135458888886,20.75534014190651,24.09191965517242,92.99668399999996
split_03,3,itki_komutu,k_of_n,advisory,696,105,0.15086206896551724,718,40.905135458888886,17.55280827077606,24.767937219047617,139.04157699999996
split_03,3,itki_komutu,cusum,advisory,696,105,0.15086206896551724,1048,40.905135458888886,25.62025496904361,23.96832665714285,85.19362600000002
