feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
eph_delta,Actuator Controls,0.5098480258303545,0.5098480258303545,0.5040416899513811,1271,199812,1.0,0.99906
eph_delta,Actuator Thrust,0.6781911944130137,0.6781911944130137,3.4494508220040685,113,199812,1.0,0.99906
eph_delta,Battery,0.47033319163150616,0.5296668083684939,15.227003311951808,51,199812,1.0,0.99906
eph_delta,Velocity,0.9709820630386696,0.9709820630386696,981.9257070536692,1193,199812,1.0,0.99906
epv,Position.Z,0.655542037277674,0.655542037277674,0.2355935974566587,12313,200000,1.0,1.0
epv,Position.Y,0.6508143199302493,0.6508143199302493,1.5779629436713491,9749,200000,1.0,1.0
epv,Position.X,0.6587797771052631,0.6587797771052631,1.5789644649055263,9500,200000,1.0,1.0
epv,Actuator Outputs,0.39547138624567474,0.6045286137543253,0.16145305109824631,3468,200000,1.0,1.0
epv,Actuator Outputs+Controls,0.3701228028064993,0.6298771971935007,0.16134475179217694,4739,200000,1.0,1.0
epv,Actuator Controls,0.30095766719118805,0.699042332808812,0.1609868751353125,1271,200000,1.0,1.0
epv,Actuator Thrust,0.35231139380530974,0.6476886061946903,0.15149336759515655,113,200000,1.0,1.0
epv,Battery,0.0323375,0.9676625,0.0,51,200000,1.0,1.0
epv,Velocity,0.0323375,0.9676625,0.0,1193,200000,1.0,1.0
epv_delta,Position.Z,0.5056660139998785,0.5056660139998785,0.5695868389941044,12312,199812,0.9999187850239584,0.99906
epv_delta,Position.Y,0.5373997790870387,0.5373997790870387,3.4371152392093576,9749,199812,1.0,0.99906
epv_delta,Position.X,0.5206711726645955,0.5206711726645955,2.1664974463307662,9499,199812,0.9998947368421053,0.99906
epv_delta,Actuator Outputs,0.4934917621583897,0.5065082378416104,0.5898821121524501,3468,199812,1.0,0.99906
epv_delta,Actuator Outputs+Controls,0.498471632019475,0.501528367980525,0.5323985475638161,4739,199812,1.0,0.99906
epv_delta,Actuator Controls,0.5120595066679752,0.5120595066679752,0.21461367762846145,1271,199812,1.0,0.99906
epv_delta,Actuator Thrust,0.6576653071586406,0.6576653071586406,3.1921422662826715,113,199812,1.0,0.99906
epv_delta,Battery,0.5732013092306768,0.5732013092306768,0.0,51,199812,1.0,0.99906
epv_delta,Velocity,0.5732013092306768,0.5732013092306768,0.0,1193,199812,1.0,0.99906
raw_gps_eph,Position.Z,,,,0,17483,0.0,0.087415
raw_gps_eph,Position.Y,0.28178802265057484,0.7182119773494251,4.65661265190016e-07,7815,17483,0.8016206790440045,0.087415
raw_gps_eph,Position.X,0.29215406120544496,0.707845938794555,3.141118105195458e-06,5256,17483,0.5532631578947368,0.087415
raw_gps_eph,Actuator Outputs,,,,0,17483,0.0,0.087415
raw_gps_eph,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
raw_gps_eph,Actuator Controls,,,,0,17483,0.0,0.087415
raw_gps_eph,Actuator Thrust,,,,0,17483,0.0,0.087415
raw_gps_eph,Battery,,,,0,17483,0.0,0.087415
raw_gps_eph,Velocity,,,,0,17483,0.0,0.087415
raw_gps_eph_delta,Position.Z,,,,0,17381,0.0,0.086905
raw_gps_eph_delta,Position.Y,0.4974685000863011,0.5025314999136989,0.0,7804,17381,0.8004923581905836,0.086905
raw_gps_eph_delta,Position.X,0.5029905037333054,0.5029905037333054,0.11766520812296645,5237,17381,0.5512631578947368,0.086905
raw_gps_eph_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
raw_gps_eph_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
raw_gps_eph_delta,Actuator Controls,,,,0,17381,0.0,0.086905
raw_gps_eph_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
raw_gps_eph_delta,Battery,,,,0,17381,0.0,0.086905
raw_gps_eph_delta,Velocity,,,,0,17381,0.0,0.086905
raw_gps_epv,Position.Z,,,,0,17483,0.0,0.087415
raw_gps_epv,Position.Y,0.28058685580277987,0.7194131441972201,5.321883096072654e-07,7815,17483,0.8016206790440045,0.087415
raw_gps_epv,Position.X,0.29042011979282156,0.7095798802071784,5.135351544245785e-06,5256,17483,0.5532631578947368,0.087415
raw_gps_epv,Actuator Outputs,,,,0,17483,0.0,0.087415
raw_gps_epv,Actuator Outputs+Controls,,,,0,17483,0.0,0.087415
raw_gps_epv,Actuator Controls,,,,0,17483,0.0,0.087415
raw_gps_epv,Actuator Thrust,,,,0,17483,0.0,0.087415
raw_gps_epv,Battery,,,,0,17483,0.0,0.087415
raw_gps_epv,Velocity,,,,0,17483,0.0,0.087415
raw_gps_epv_delta,Position.Z,,,,0,17381,0.0,0.086905
raw_gps_epv_delta,Position.Y,0.44266728036361547,0.5573327196363845,0.0,7804,17381,0.8004923581905836,0.086905
raw_gps_epv_delta,Position.X,0.4479112593421073,0.5520887406578927,0.007760009765625218,5237,17381,0.5512631578947368,0.086905
raw_gps_epv_delta,Actuator Outputs,,,,0,17381,0.0,0.086905
raw_gps_epv_delta,Actuator Outputs+Controls,,,,0,17381,0.0,0.086905
raw_gps_epv_delta,Actuator Controls,,,,0,17381,0.0,0.086905
raw_gps_epv_delta,Actuator Thrust,,,,0,17381,0.0,0.086905
raw_gps_epv_delta,Battery,,,,0,17381,0.0,0.086905
raw_gps_epv_delta,Velocity,,,,0,17381,0.0,0.086905
hdop,Position.Z,,,,0,17483,0.0,0.087415
hdop,Position.Y,0.21406509180346622,0.7859349081965338,0.0,7815,17483,0.8016206790440045,0.087415
