epoch,train_loss,validation_loss
1,2.39007830619812,8.644620895385742
2,2.3538119792938232,8.596714973449707
3,2.3444249629974365,8.588313102722168
4,2.323685884475708,8.621180534362793
5,2.3142220973968506,8.643791198730469
6,2.314140558242798,8.627805709838867
7,2.3132903575897217,8.592391014099121
8,2.305281162261963,8.56620979309082
