epoch,train_loss,validation_loss
1,4.608038266499837,7.473484516143799
2,4.573757489522298,7.302740097045898
3,4.5557905832926435,7.316701412200928
4,4.5537153879801435,7.263894557952881
5,4.535450299580892,7.255733013153076
6,4.5336887041727705,7.236520767211914
7,4.522648334503174,7.194470405578613
8,4.513997872670491,7.21269416809082
