epoch,train_loss,val_loss
1,25839.197786224853,493.332275390625
2,25804.534115225346,501.4441223144531
3,23843.334148655602,622.8553466796875
4,13730.330237763423,939.4889526367188
5,6092.602653385283,985.3819580078125
6,2642.0486878328497,898.9273071289062
