split,seed,architecture,score_source,decision,budget,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_00,0,lstm,lstm_rankpct,k_of_n,critical,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_00,0,lstm,lstm_rankpct,k_of_n,critical,Position.X,145,53,0.36551724137931035,120,2.3575775725,50.89970374665159,8.000259716981132,39.07885900000001
split_00,0,lstm,lstm_rankpct,k_of_n,critical,Position.Y,96,24,0.25,74,1.713746643611111,43.180245035562166,5.330578833333334,13.975976999999943
split_00,0,lstm,lstm_rankpct,k_of_n,critical,Position.Z,121,6,0.049586776859504134,46,1.5845958772222224,29.02948358078367,5.9801758333333295,28.053481000000005
split_00,0,lstm,lstm_rankpct,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_00,0,lstm,lstm_rankpct,cusum,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_00,0,lstm,lstm_rankpct,cusum,critical,Actuator Outputs,25,0,0.0,1,0.7446180683333333,1.3429703663225416,,
split_00,0,lstm,lstm_rankpct,cusum,critical,Actuator Outputs+Controls,42,0,0.0,2,1.2128293091666666,1.6490366656575914,,
split_00,0,lstm,lstm_rankpct,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_00,0,lstm,lstm_rankpct,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_00,0,lstm,lstm_rankpct,cusum,critical,Position.X,145,27,0.18620689655172415,46,2.3575775725,19.51155310288311,19.928963259259262,47.066843000000006
split_00,0,lstm,lstm_rankpct,cusum,critical,Position.Y,96,14,0.14583333333333334,30,1.713746643611111,17.505504744146823,15.914440357142864,50.987075000000004
split_00,0,lstm,lstm_rankpct,cusum,critical,Position.Z,121,6,0.049586776859504134,14,1.5845958772222224,8.835060220238509,9.190722499999993,43.04319799999999
split_00,0,lstm,lstm_rankpct,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,82.00555499999996,82.00555499999996
split_00,0,lstm,lstm_rankpct,threshold,advisory,Actuator Controls,17,2,0.11764705882352941,9,0.5114270366666666,17.59781817296832,10.530666499999967,18.00840699999992
split_00,0,lstm,lstm_rankpct,threshold,advisory,Actuator Outputs,25,5,0.2,27,0.7446180683333333,36.26019989070863,16.784657399999986,25.95426299999997
split_00,0,lstm,lstm_rankpct,threshold,advisory,Actuator Outputs+Controls,42,7,0.16666666666666666,35,1.2128293091666666,28.858141649007848,14.997802857142839,25.95426299999997
split_00,0,lstm,lstm_rankpct,threshold,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_00,0,lstm,lstm_rankpct,threshold,advisory,Battery,2,0,0.0,3,0.06345890611111113,47.27468820132601,,
split_00,0,lstm,lstm_rankpct,threshold,advisory,Position.X,145,87,0.6,411,2.3575775725,174.3314853322817,3.3028302183908047,28.925309999999996
split_00,0,lstm,lstm_rankpct,threshold,advisory,Position.Y,96,42,0.4375,254,1.713746643611111,148.2132735004431,4.861625547619045,52.026478
split_00,0,lstm,lstm_rankpct,threshold,advisory,Position.Z,121,22,0.18181818181818182,147,1.5845958772222224,92.76813231250433,3.9656756363636316,38.979185
split_00,0,lstm,lstm_rankpct,threshold,advisory,Velocity,2,1,0.5,1,0.0036470161111110933,274.1967596340949,7.008757999999943,7.008757999999943
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Actuator Controls,17,1,0.058823529411764705,8,0.5114270366666666,15.642505042638506,4.069555000000037,4.069555000000037
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Actuator Outputs,25,3,0.12,15,0.7446180683333333,20.144555494838123,19.605769333333324,27.879136000000017
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Actuator Outputs+Controls,42,4,0.09523809523809523,22,1.2128293091666666,18.139403322233505,15.721715750000001,27.879136000000017
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Battery,2,0,0.0,3,0.06345890611111113,47.27468820132601,,
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Position.X,145,59,0.4068965517241379,169,2.3575775725,71.68374944320098,7.293576830508473,61.08800699999995
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Position.Y,96,30,0.3125,114,1.713746643611111,66.52091802775793,13.038429866666666,168.9904059999999
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Position.Z,121,17,0.14049586776859505,81,1.5845958772222224,51.11713413137994,10.425959176470585,47.994821
split_00,0,lstm,lstm_rankpct,k_of_n,advisory,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,7.008757999999943,7.008757999999943
split_00,0,lstm,lstm_rankpct,cusum,advisory,Actuator Controls,17,1,0.058823529411764705,7,0.5114270366666666,13.687191912308693,18.00840699999992,18.00840699999992
split_00,0,lstm,lstm_rankpct,cusum,advisory,Actuator Outputs,25,2,0.08,9,0.7446180683333333,12.086733296902874,27.46414649999997,32.958714999999984
split_00,0,lstm,lstm_rankpct,cusum,advisory,Actuator Outputs+Controls,42,3,0.07142857142857142,14,1.2128293091666666,11.54325665960314,24.312233333333285,32.958714999999984
split_00,0,lstm,lstm_rankpct,cusum,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_00,0,lstm,lstm_rankpct,cusum,advisory,Battery,2,0,0.0,3,0.06345890611111113,47.27468820132601,,
split_00,0,lstm,lstm_rankpct,cusum,advisory,Position.X,145,49,0.33793103448275863,110,2.3575775725,46.658061767763954,11.546023979591837,54.092416
split_00,0,lstm,lstm_rankpct,cusum,advisory,Position.Y,96,31,0.3229166666666667,70,1.713746643611111,40.84617773634259,12.91519874193549,43.88970299999983
split_00,0,lstm,lstm_rankpct,cusum,advisory,Position.Z,121,13,0.10743801652892562,53,1.5845958772222224,33.44701369090292,13.60288,46.977417
split_00,0,lstm,lstm_rankpct,cusum,advisory,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,9.03744299999994,9.03744299999994
split_01,1,lstm,lstm_relerr,threshold,critical,Actuator Controls,17,1,0.058823529411764705,3,0.5114270366666666,5.86593939098944,4.971060999999963,4.971060999999963
split_01,1,lstm,lstm_relerr,threshold,critical,Actuator Outputs,25,2,0.08,1,0.7446180683333333,1.3429703663225416,10.07415549999999,15.064360999999963
split_01,1,lstm,lstm_relerr,threshold,critical,Actuator Outputs+Controls,42,3,0.07142857142857142,4,1.2128293091666666,3.298073331315183,8.373123999999981,15.064360999999963
split_01,1,lstm,lstm_relerr,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,lstm,lstm_relerr,threshold,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,lstm,lstm_relerr,threshold,critical,Position.X,145,2,0.013793103448275862,4,2.3575775725,1.696656791555053,2.0290980000000047,3.0457400000000234
split_01,1,lstm,lstm_relerr,threshold,critical,Position.Y,96,1,0.010416666666666666,1,1.713746643611111,0.5835168248048941,1.0160549999999944,1.0160549999999944
split_01,1,lstm,lstm_relerr,threshold,critical,Position.Z,121,0,0.0,3,1.5845958772222224,1.8932271900511088,,
split_01,1,lstm,lstm_relerr,threshold,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,lstm,lstm_relerr,k_of_n,critical,Actuator Controls,17,0,0.0,18,0.5114270366666666,35.19563634593664,,
split_01,1,lstm,lstm_relerr,k_of_n,critical,Actuator Outputs,25,1,0.04,11,0.7446180683333333,14.772674029547957,0.0,0.0
split_01,1,lstm,lstm_relerr,k_of_n,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,29,1.2128293091666666,23.911031652035074,0.0,0.0
split_01,1,lstm,lstm_relerr,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,lstm,lstm_relerr,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,lstm,lstm_relerr,k_of_n,critical,Position.X,145,10,0.06896551724137931,42,2.3575775725,17.814896311328056,12.691980099999999,74.06482
split_01,1,lstm,lstm_relerr,k_of_n,critical,Position.Y,96,9,0.09375,34,1.713746643611111,19.8395720433664,4.449500444444456,10.056710000000066
split_01,1,lstm,lstm_relerr,k_of_n,critical,Position.Z,121,1,0.008264462809917356,10,1.5845958772222224,6.310757300170363,0.0,0.0
split_01,1,lstm,lstm_relerr,k_of_n,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,lstm,lstm_relerr,cusum,critical,Actuator Controls,17,0,0.0,7,0.5114270366666666,13.687191912308693,,
split_01,1,lstm,lstm_relerr,cusum,critical,Actuator Outputs,25,1,0.04,6,0.7446180683333333,8.05782219793525,1.0127790000000232,1.0127790000000232
split_01,1,lstm,lstm_relerr,cusum,critical,Actuator Outputs+Controls,42,1,0.023809523809523808,13,1.2128293091666666,10.718738326774345,1.0127790000000232,1.0127790000000232
split_01,1,lstm,lstm_relerr,cusum,critical,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_01,1,lstm,lstm_relerr,cusum,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,lstm,lstm_relerr,cusum,critical,Position.X,145,18,0.12413793103448276,30,2.3575775725,12.724925936662897,30.30929683333333,79.93473900000002
split_01,1,lstm,lstm_relerr,cusum,critical,Position.Y,96,21,0.21875,35,1.713746643611111,20.423088868171295,16.765871238095233,58.86417800000004
split_01,1,lstm,lstm_relerr,cusum,critical,Position.Z,121,0,0.0,6,1.5845958772222224,3.7864543801022177,,
split_01,1,lstm,lstm_relerr,cusum,critical,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,lstm,lstm_relerr,threshold,advisory,Actuator Controls,17,2,0.11764705882352941,36,0.5114270366666666,70.39127269187328,5.4914765000000045,6.011892000000046
split_01,1,lstm,lstm_relerr,threshold,advisory,Actuator Outputs,25,7,0.28,22,0.7446180683333333,29.545348059095915,8.037952000000002,25.040458
split_01,1,lstm,lstm_relerr,threshold,advisory,Actuator Outputs+Controls,42,9,0.21428571428571427,58,1.2128293091666666,47.82206330407015,7.472068555555558,25.040458
split_01,1,lstm,lstm_relerr,threshold,advisory,Actuator Thrust,2,2,1.0,2,0.06510427361111108,30.719949537362908,4.008808500000015,4.973590999999999
split_01,1,lstm,lstm_relerr,threshold,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,lstm,lstm_relerr,threshold,advisory,Position.X,145,25,0.1724137931034483,127,2.3575775725,53.86885313187293,8.519099439999998,72.03985499999999
split_01,1,lstm,lstm_relerr,threshold,advisory,Position.Y,96,17,0.17708333333333334,99,1.713746643611111,57.76816565568452,11.328718529411766,98.92911600000002
split_01,1,lstm,lstm_relerr,threshold,advisory,Position.Z,121,5,0.04132231404958678,36,1.5845958772222224,22.718726280613307,1.5836372000000012,3.9614910000000094
split_01,1,lstm,lstm_relerr,threshold,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Actuator Controls,17,0,0.0,22,0.5114270366666666,43.016888867255894,,
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Actuator Outputs,25,1,0.04,11,0.7446180683333333,14.772674029547957,0.0,0.0
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Actuator Outputs+Controls,42,1,0.023809523809523808,33,1.2128293091666666,27.209104983350258,0.0,0.0
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Position.X,145,31,0.21379310344827587,119,2.3575775725,50.475539548762825,6.531994806451611,37.838503
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Position.Y,96,25,0.2604166666666667,112,1.713746643611111,65.35388437814814,7.277602399999998,35.01642699999999
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Position.Z,121,6,0.049586776859504134,20,1.5845958772222224,12.621514600340726,1.5247526666666644,3.0520270000000096
split_01,1,lstm,lstm_relerr,k_of_n,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,lstm,lstm_relerr,cusum,advisory,Actuator Controls,17,0,0.0,14,0.5114270366666666,27.374383824617386,,
split_01,1,lstm,lstm_relerr,cusum,advisory,Actuator Outputs,25,1,0.04,14,0.7446180683333333,18.801585128515583,2.037154000000001,2.037154000000001
split_01,1,lstm,lstm_relerr,cusum,advisory,Actuator Outputs+Controls,42,1,0.023809523809523808,28,1.2128293091666666,23.08651331920628,2.037154000000001,2.037154000000001
split_01,1,lstm,lstm_relerr,cusum,advisory,Actuator Thrust,2,0,0.0,2,0.06510427361111108,30.719949537362908,,
split_01,1,lstm,lstm_relerr,cusum,advisory,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,lstm,lstm_relerr,cusum,advisory,Position.X,145,33,0.22758620689655173,68,2.3575775725,28.8431654564359,10.581058363636364,42.067801999999986
split_01,1,lstm,lstm_relerr,cusum,advisory,Position.Y,96,37,0.3854166666666667,80,1.713746643611111,46.68134598439153,13.687970513513516,43.111999000000026
split_01,1,lstm,lstm_relerr,cusum,advisory,Position.Z,121,1,0.008264462809917356,24,1.5845958772222224,15.14581752040887,1.0120269999999891,1.0120269999999891
split_01,1,lstm,lstm_relerr,cusum,advisory,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_01,1,lstm,lstm_rankpct,threshold,critical,Actuator Controls,17,0,0.0,2,0.5114270366666666,3.9106262606596265,,
split_01,1,lstm,lstm_rankpct,threshold,critical,Actuator Outputs,25,2,0.08,15,0.7446180683333333,20.144555494838123,9.95841799999998,16.968244
split_01,1,lstm,lstm_rankpct,threshold,critical,Actuator Outputs+Controls,42,2,0.047619047619047616,17,1.2128293091666666,14.016811658089527,9.95841799999998,16.968244
split_01,1,lstm,lstm_rankpct,threshold,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,lstm,lstm_rankpct,threshold,critical,Battery,2,0,0.0,2,0.06345890611111113,31.516458800884003,,
split_01,1,lstm,lstm_rankpct,threshold,critical,Position.X,145,47,0.32413793103448274,184,2.3575775725,78.04621241153244,5.402229489361703,61.07983399999999
split_01,1,lstm,lstm_rankpct,threshold,critical,Position.Y,96,20,0.20833333333333334,107,1.713746643611111,62.43630025412367,4.546880450000003,26.006798000000003
split_01,1,lstm,lstm_rankpct,threshold,critical,Position.Z,121,4,0.03305785123966942,27,1.5845958772222224,17.03904471045998,7.981312750000001,16.97277200000002
split_01,1,lstm,lstm_rankpct,threshold,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,8.022248999999988,8.022248999999988
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Actuator Controls,17,0,0.0,1,0.5114270366666666,1.9553131303298132,,
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Actuator Outputs,25,2,0.08,11,0.7446180683333333,14.772674029547957,10.983783500000001,20.94635600000001
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Actuator Outputs+Controls,42,2,0.047619047619047616,12,1.2128293091666666,9.894219993945548,10.983783500000001,20.94635600000001
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Position.X,145,36,0.2482758620689655,101,2.3575775725,42.84058398676509,7.910979055555553,63.105069
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Position.Y,96,24,0.25,61,1.713746643611111,35.59452631309854,5.709389333333338,20.91060600000003
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Position.Z,121,2,0.01652892561983471,20,1.5845958772222224,12.621514600340726,9.447178500000012,16.97277200000002
split_01,1,lstm,lstm_rankpct,k_of_n,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,3.047574999999938,3.047574999999938
split_01,1,lstm,lstm_rankpct,cusum,critical,Actuator Controls,17,0,0.0,3,0.5114270366666666,5.86593939098944,,
split_01,1,lstm,lstm_rankpct,cusum,critical,Actuator Outputs,25,0,0.0,4,0.7446180683333333,5.3718814652901665,,
split_01,1,lstm,lstm_rankpct,cusum,critical,Actuator Outputs+Controls,42,0,0.0,7,1.2128293091666666,5.77162832980157,,
split_01,1,lstm,lstm_rankpct,cusum,critical,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_01,1,lstm,lstm_rankpct,cusum,critical,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_01,1,lstm,lstm_rankpct,cusum,critical,Position.X,145,24,0.16551724137931034,35,2.3575775725,14.845746926106713,24.08878158333333,87.14298600000001
split_01,1,lstm,lstm_rankpct,cusum,critical,Position.Y,96,10,0.10416666666666667,25,1.713746643611111,14.587920620122352,16.301644699999997,29.04726500000004
split_01,1,lstm,lstm_rankpct,cusum,critical,Position.Z,121,0,0.0,8,1.5845958772222224,5.0486058401362905,,
split_01,1,lstm,lstm_rankpct,cusum,critical,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,46.95597699999996,46.95597699999996
split_01,1,lstm,lstm_rankpct,threshold,advisory,Actuator Controls,17,3,0.17647058823529413,6,0.5114270366666666,11.73187878197888,7.669192333333342,16.99568499999998
split_01,1,lstm,lstm_rankpct,threshold,advisory,Actuator Outputs,25,6,0.24,32,0.7446180683333333,42.97505172232133,9.475660833333322,19.95153399999998
split_01,1,lstm,lstm_rankpct,threshold,advisory,Actuator Outputs+Controls,42,9,0.21428571428571427,38,1.2128293091666666,31.331696647494237,8.873504666666662,19.95153399999998
split_01,1,lstm,lstm_rankpct,threshold,advisory,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_01,1,lstm,lstm_rankpct,threshold,advisory,Battery,2,0,0.0,5,0.06345890611111113,78.79114700221001,,
split_01,1,lstm,lstm_rankpct,threshold,advisory,Position.X,145,66,0.45517241379310347,267,2.3575775725,113.25184083629978,4.529727772727273,61.07983399999999
split_01,1,lstm,lstm_rankpct,threshold,advisory,Position.Y,96,30,0.3125,175,1.713746643611111,102.11544434085647,4.5698779333333395,17.939223999999967
