candidate,rotation,policy,event_recall,all_nonfault_fa_per_hour,wind_fa_per_hour,real_motor_recall,real_sensor_recall,real_macro_recall,real_normal_fa_per_hour,real_normal_alarm_flight_rate
R4,1,critical,0.4344941956882255,2.414660438375853,7.048144522559403,0.2040816326530612,0.2088607594936709,0.206471196073366,6.474820143884893,0.09090909090909091
R4,1,advisory,0.5226249703861644,3.018325547969816,8.32962534484293,0.2602040816326531,0.240506329113924,0.2503552053732886,6.474820143884893,0.09090909090909091
