split,seed,score_source,decision,budget,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_00,0,existing_fusion,threshold,critical,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,existing_fusion,k_of_n,critical,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,existing_fusion,cusum,critical,258,35,0.1356589147286821,64,10.928946456944445,5.856008193665664,18.04564014285715,50.00577700000002
split_00,0,existing_fusion,threshold,advisory,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,existing_fusion,k_of_n,advisory,258,21,0.0813953488372093,180,10.928946456944445,16.47002304468468,5.848879666666669,26.016403
split_00,0,existing_fusion,cusum,advisory,258,59,0.2286821705426356,188,10.928946456944445,17.20202406889289,14.890212542372876,36.845284
split_00,0,ml9_fusion,threshold,critical,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,ml9_fusion,k_of_n,critical,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,ml9_fusion,cusum,critical,258,32,0.1240310077519379,64,10.928946456944445,5.856008193665664,19.31714446875,52.83922100000001
split_00,0,ml9_fusion,threshold,advisory,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,ml9_fusion,k_of_n,advisory,258,22,0.0852713178294573,186,10.928946456944445,17.019023812840835,5.993892318181818,26.016403
split_00,0,ml9_fusion,cusum,advisory,258,61,0.2364341085271318,187,10.928946456944445,17.110523940866862,14.279054196721304,36.845284
split_00,0,chronos_dikey,threshold,critical,258,0,0.0,2,10.928946456944445,0.183000256052052,,
split_00,0,chronos_dikey,k_of_n,critical,258,4,0.015503875968992248,46,10.928946456944445,4.209005889197196,62.26449275,210.960291
split_00,0,chronos_dikey,cusum,critical,258,3,0.011627906976744186,65,10.928946456944445,5.94750832169169,76.99362533333334,210.960291
split_00,0,chronos_dikey,threshold,advisory,258,6,0.023255813953488372,101,10.928946456944445,9.241512930628627,66.32334616666667,209.028285
split_00,0,chronos_dikey,k_of_n,advisory,258,11,0.04263565891472868,122,10.928946456944445,11.163015619175173,33.90641036363637,210.960291
split_00,0,chronos_dikey,cusum,advisory,258,9,0.03488372093023256,96,10.928946456944445,8.784012290498497,37.343007000000014,210.04835200000005
split_00,0,chronos_motor,threshold,critical,258,0,0.0,1,10.928946456944445,0.091500128026026,,
split_00,0,chronos_motor,k_of_n,critical,258,14,0.05426356589147287,89,10.928946456944445,8.143511394316315,19.646411571428565,68.03013099999998
split_00,0,chronos_motor,cusum,critical,258,12,0.046511627906976744,34,10.928946456944445,3.1110043528848843,16.071426166666658,57.092490999999995
split_00,0,chronos_motor,threshold,advisory,258,21,0.08139534883720931,69,10.928946456944445,6.313508833795795,16.03368014285714,90.96352200000001
split_00,0,chronos_motor,k_of_n,advisory,258,26,0.10077519379844961,159,10.928946456944445,14.548520356138134,20.484462846153843,103.97749699999997
split_00,0,chronos_motor,cusum,advisory,258,38,0.14728682170542637,163,10.928946456944445,14.914520868242239,19.930188999999995,113.10386399999999
split_00,0,ml10_fusion,threshold,critical,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,ml10_fusion,k_of_n,critical,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,ml10_fusion,cusum,critical,258,34,0.13178294573643412,63,10.928946456944445,5.764508065639638,17.846741823529413,46.94385900000003
split_00,0,ml10_fusion,threshold,advisory,258,0,0.0,0,10.928946456944445,0.0,,
split_00,0,ml10_fusion,k_of_n,advisory,258,21,0.08139534883720931,180,10.928946456944445,16.47002304468468,5.848879666666669,26.016402999999997
split_00,0,ml10_fusion,cusum,advisory,258,60,0.23255813953488372,189,10.928946456944445,17.293524196918916,14.692266300000002,36.015536999999995
