epoch,train_loss,val_loss
1,3.5687081189109726,495.72637939453125
2,1.6686351769245586,496.15374755859375
3,1.1066134915902066,497.5758361816406
4,0.8044351499814253,512.5993041992188
5,0.5553974916155522,584.2493896484375
6,0.4172007877093096,684.1697998046875
