candidate,critical_event_recall_mean,critical_all_nonfault_fa_mean,critical_wind_fa_mean,critical_real_macro_recall_mean,real_gate_passed,wind_gate_passed
frozen_baseline,0.6043117744610281,1.278806935954617,28.461784635934823,0.14275000000000002,,
R1,0.5954986969912344,3.2845590332471275,28.133546178923304,0.2295143373805218,False,False
W1,0.10784174366263914,2.542722890545286,7.853840495660203,0.2295143373805218,False,False
W2,0.559014451551765,2.652850716531466,17.777422705144723,0.14040299664169464,False,False
R2,0.5945984363894812,3.2367377951489047,27.832314482117066,0.22569749418754842,False,False
R3,0.5890073442312247,3.2019391054237887,27.82949942137676,0.2245543787135107,False,False
R4,0.5461265103056148,5.239602862308731,28.753990468101335,0.2811159907000774,False,False
